OBJECTID,HSISID,NAME,ADDRESS1,CITY,POSTALCODE,PHONENUMBER,RESTAURANTOPENDATE,PERMITID,X,Y,GEOCODESTATUS
1893137,4092017319,PUBLIX #1514 DELI,1030 FORESTVILLE RD ,WAKE FOREST,27587,+19195566671,2016-08-30,10830,-78.5075981,35.94611021,M
1893139,4092018149,MOGE TEE,2304 Hillsborough ST ,RALEIGH,27607,+19842009008,2019-08-09,10840,-78.66618308,35.78758054,M
1893141,4092017914,Real McCoy's,3325  Rogers RD ,WAKE FOREST,27587,+19195628368,2018-09-05,10844,-78.5140884,35.95072627,M
1893142,4092013111,The Flying Saucer Restaurant,328 W MORGAN ST ,RALEIGH,27601-1369,+19198217401,2000-02-25,10860,-78.64477312,35.78005661,M
1893143,4092011334,Chick-fil-A,6612 GLENWOOD AVE ,RALEIGH,27612-7128,+19195718480,1993-08-25,10870,-78.70866184,35.8610412,M
1893144,4092011339,AMF Snack Bar and Lounge,5501 COMMERCIAL AVE ,RALEIGH,27612-7002,nan,1993-09-01,10873,-78.70934766,35.85721165,M
1893146,4092015656,ON THE BORDER,1102 WALNUT ST ,CARY,27511-4735,+19194395030,2010-06-30,10881,-78.76331531,35.77087785,M
1893147,4092017484,CHOPT,420 DANIELS ST ,RALEIGH,27605,+19196702333,2016-12-08,10889,-78.66025735,35.7899673,M
1893149,4092011771,Barnes And Noble,760 SE Maynard Road ,CARY,27511,+19194673866,1995-11-20,10895,-78.76212909,35.76995678,M
1893150,4092018196,POKANO POKE ISLAND GRILL,8107 Creedmoor RD ,RALEIGH,27613,+19842002990,2019-10-11,10901,-78.68116797,35.89788799,M
1893151,4092017081,RAGAZZI'S,1514 US HWY 70 W ,GARNER,27529,+19197729772,2015-11-17,10838,0.0,0.0,U
1893155,4092016950,JUICEKEYS,5011-B FALLS OF NEUSE RD ,RALEIGH,27609,+19199805443,2015-06-11,10888,-78.61476945,35.84934215,M
1893156,4092017582,HICKORY TAVERN #29,401 VILLAGE WALK DR ,HOLLY SPRINGS,27540,+19195572064,2017-04-17,10914,-78.83774133,35.64081684,M
1893157,4092018408,MOD Pizza - Wake Forest,2815  Rogers  Rd,WAKE FOREST,27587,+19192631211,2020-07-27,10915,-78.52502096,35.95329016,M
1893158,4092014742,Salsa Fresh #3,3588 Davis DR ,MORRISVILLE,27519,+19196015375,2006-12-04,10917,-78.84576194,35.81812076,M
1893160,4092018256,Sir Walter Coffee + Kitchen,242 S MAIN ST,HOLLY SPRINGS,27540-9094,+19193902150,2019-12-05,10921,-78.83395027,35.64920445,M
1893161,4092018113,Hickory Tavern,3201 VILLAGE MARKET PL,MORRISVILLE,27560,+19194683808,2019-06-12,10928,-78.81800343,35.80772157,M
1893164,4092018510,Thaiphoon Bistro,7496 CREEDMOOR RD,RALEIGH,27613,+19199177988,2020-12-21,10941,-78.67820041,35.88787167,M
1893165,4092015993,ANGIE'S RESTAURANT,1340 W GARNER RD ,GARNER,27529,+19196616707,2011-09-09,10954,-78.62350502,35.71734578,M
1893167,4092018265,Verena at Bedford Falls,1580 DUNN RD,RALEIGH,27614-9308,+19198467216,2019-12-12,10963,-78.58662877,35.92446259,M
1893169,4092017312,BA-DA WINGS,6300-108 CREEDMOOR RD ,RALEIGH,27612,+19193221418,2016-09-09,10966,-78.67947283,35.87241027,M
1893170,4092013025,Points West Cafe at Wake Med Cary,1900 KILDAIRE FARM RD ,CARY,27518,+19193502736,1999-11-04,10975,-78.78171741,35.74074643,M
1893172,4092016457,ATRIA OAKRIDGE DINING,10810 SANDY OAK LN ,RALEIGH,27614,+19198482088,2013-07-01,10982,-78.59303841,35.90822378,M
1893174,4092018382,Annelore's German Bakery,308 W Chatham ST ,Cary,27511,+19192676846,2020-06-11,10987,-78.78657347,35.787241,M
1893175,4092017990,Tropical Smoothie Cafe,409 Village Walk DR ,HOLLY SPRINGS,27540,+19195867130,2018-12-03,10989,-78.83774133,35.64081684,M
1893176,4092018561,Jersey Mike's Subs #3150,3608 DAVIS DR ,MORRISVILLE,27560,+19193800289,2021-03-18,10991,-78.84755942,35.82156249,M
1893177,4092016858,THE MASON JAR TAVERN,114 GRAND HILL PLACE,HOLLY SPRINGS,27540,+19199645060,2015-01-16,10995,-78.84948074,35.66266499,M
1893178,4092011649,DANNY'S BARBEQUE,311 ASHVILLE AVE ,CARY,27518,+19198515541,1995-03-01,11014,-78.78493778,35.73790672,M
1893181,4092011426,"Atrium Cafe, The","500 SAS Campus Dr,  Bldg R ",CARY,27513,+19195319380,1994-01-28,11032,-78.75797326,35.82399374,M
1893182,4092011501,BOSTON MARKET,4558 Capital Blv ,RALEIGH,27604-4353,+19199817450,1994-08-22,11039,-78.57896604,35.84571366,M
1893183,4092018514,Urban Cafe,7810 POYNER POND CIR,RALEIGH,27616,+19198745017,2021-01-08,11044,-78.56916648,35.86464286,M
1893184,4092011948,Starbucks Coffee # 8217,6282 GLENWOOD AVE ,RALEIGH,27612-2651,+19197850111,1996-10-18,11057,-78.70313649,35.85876954,M
1893186,4092015705,JERSEY MIKES ,14460 NEW FALLS OF NEUSE RD ,RALEIGH,27614-8227,+19194880262,2010-08-31,11082,-78.54362008,35.94386602,M
1893188,4092017637,Wake Forest Juice Bar,1040 FORESTVILLE RD ,RALEIGH,27587,+19195541228,2017-06-21,11070,-78.50675313,35.94513134,M
1893189,4092018376,PARADISE INDIA CUISINE,10255 CHAPEL HILL RD ,MORRISVILLE,27560,+19194816881,2020-06-03,11088,-78.82788003,35.83012574,M
1893190,4092014711,The Big Easy ,222 Fayetteville ST ,RALEIGH,27601,+19198326082,2006-11-13,11090,-78.63976344,35.77758371,M
1893191,4092017255,SONIC DRIVE-IN #4349,4648 Atlantic AVE ,RALEIGH,27604,+19198765185,2016-07-07,11093,-78.60126468,35.84763017,M
1893192,4092015867,JASON'S DELI #890,2400 JOHN BRANTLEY  BLVD ,MORRISVILLE,27560,+19198404378,2011-01-20,11094,-78.78941437,35.8696795,M
1893193,4092017448,Daily Taco,10970-122 CHAPEL HILL RD ,MORRISVILLE,27560,+19198648775,2016-10-03,11084,-78.84266149,35.85660411,M
1893194,4092018573,Wendy's,8209 CREEDMOOR RD ,RALEIGH,27613,+14059068323,2021-03-23,11103,-78.68128897,35.89926613,M
1893196,4092017709,Penn Station #345,5036 Arco ST ,Cary,27519,nan,2017-10-12,11122,-78.88191924,35.83347908,M
1893197,4092018668,Mario's Pizzeria,999 Durham RD ,WAKE FOREST,27587,+19195561777,2021-07-01,11128,-78.54726412,35.97582732,T
1893200,4092015352,HOLIDAY INN EXPRESS Foodservice,1014 AIRPORT  BLVD ,MORRISVILLE,27560,+19196532260,2009-03-06,11142,-78.81827441,35.85781565,M
1893203,4092017536,MCDONALDS #29233 BRIER CREEK WALMART,10050 GLENWOOD AVE ,RALEIGH,27617,+19199578404,2017-03-13,11153,-78.77801463,35.91234038,M
1893204,4092018374,Peak City Hots,841 Perry  RD ,APEX,27502,+19194466344,2020-05-26,11154,-78.84486569,35.71972699,M
1893207,4092018242,Black & White Coffee Roasters,6320 ROGERS RD,ROLESVILLE,27571,nan,2019-12-02,11181,-78.46695569,35.92118294,M
1893209,4092018637,Buried Hatchet,8440 LOUISBURG RD ,RALEIGH,27616-5884,+19192954731,2021-06-01,11200,-78.50930992,35.89359383,M
1893210,4092016492,ORIENT GARDEN RESTAURANT,1233 NW MAYNARD RD ,CARY,27513-8720,+19193801323,2013-09-06,11207,-78.81241463,35.78438636,M
1893212,4092015731,IHOP #3331,7471 SIX FORKS RD ,RALEIGH,27615,+19198474467,2010-10-06,11218,-78.64672008,35.88190821,M
1893213,4092017274,HARRIS TEETER #43 STARBUCKS,3638 ROGERS RD ,WAKE FOREST,27587,+19195629521,2016-06-24,11226,-78.50482681,35.94464173,M
1893214,4092017829,DUNKIN DONUTS #347837,3511 KILDAIRE FARM RD ,CARY,27518,+19193679949,2018-04-24,11227,-78.79278417,35.70189107,M
1893215,4092015114,Subway #3262,1813 N Harrison AVE ,CARY,27513,+19196781191,2008-04-23,11224,-78.76837941,35.82980559,M
1893219,4092014971,Hampton Inn & Suites Brier Creek Foodservice,8021 Arco Corporate  DR ,RALEIGH,27617,+19194840500,2007-10-04,11265,-78.77725928,35.9073627,M
1893221,4092016732,RESCO MINI MART,7200-A OLD STAGE RD ,RALEIGH,27603,+19197797610,2014-08-21,11297,-78.65731826,35.67818864,M
1893222,4092017573,BLUE FOX INDIAN CUISINE,2250 GATHERING PARK CIR ,CARY,27519,+19192341387,2017-04-20,11308,-78.85752223,35.82041548,M
1893223,4092016217,HARRIS TEETER #136 DELI,9600 FALLS OF NEUSE  RD ,RALEIGH,27615,+19196766614,2012-07-02,11312,-78.60015155,35.90522894,M
1893224,4092016325,THE FICTION KITCHEN,428 SE DAWSON ST ,RALEIGH,27601,+19198314177,2012-12-14,11300,-78.64374641,35.77461388,M
1893225,4092017159,ARBY'S #6151,6308  CAPITAL BLVD ,RALEIGH,27616,+19199546185,2016-02-23,11324,-78.57917753,35.87164303,M
1893227,4092015575,TRIBECA TAVERN,500 LEDGESTONE WAY ,CARY,27519,+19194653055,2010-02-19,11329,-78.84803797000001,35.79230683,M
1893228,4092017144,MOE'S #100810,8111-101 CREEDMOOR RD ,RALEIGH,27613,+19198030542,2016-01-29,11303,-78.68081035,35.89754797,M
1893229,4092016248,BIDA MANDA,222 S BLOUNT ST ,RALEIGH,27601,+19198299999,2012-08-28,11338,-78.63692839,35.77726279,M
1893230,4092015576,TROPICAL SMOOTHIE CAFE,8111-157 CREEDMOOR RD ,RALEIGH,27613,+19198035991,2010-03-03,11330,-78.68081035,35.89754797,M
1893231,4092016251,ANNAS PIZZERIA,138 S MAIN ST ,FUQUAY VARINA,27526,+19192852497,2012-09-04,11339,-78.80003832,35.58309804,M
1893233,4092018546,CHEENI@YMCA,1603 HILLSBOROUGH ST ,RALEIGH,27605,+19187204337,2021-02-28,11355,-78.65901345,35.78367588,M
1893234,4092016005,HIBACHI & CO,708  N JUDD PKY ,FUQUAY VARINA,27526,+19195528899,2011-09-20,11346,-78.80742182,35.6004861,T
1893235,4092012930,PTA Of Wake Forest,12277 CAPITAL BLVD ,WAKE FOREST,27587-6200,+19195541400,1999-05-17,11404,-78.54097555,35.98087356,M
1893236,4092014757,Arby's #7814,2601 Wake Forest RD ,RALEIGH,27609,+19198326885,2007-01-08,11425,-78.62513234,35.81840468,M
1893237,4092017700,Fairfield Inn &  Suites Kitchen,6408 Capital BLVD ,RALEIGH,27616,+19198781120,2017-10-19,11430,-78.57841709,35.87180791,M
1893239,4092018048,Sheetz #664,6030 Village Park DR ,KNIGHTDALE,27545,+19192954217,2019-02-04,11436,-78.50003382,35.79758228,M
1893240,4092016464,SUBWAY #57792,2736 NC HWY 55 ,CARY,27519,+19195218541,2013-07-16,11374,-78.87103723,35.78548764,M
1893241,4092017821,"Hwy. 55 Burgers, Shakes & Fries #185",8450 Louisburg RD ,RALEIGH,27616,+19193738807,2018-04-06,11441,-78.50930992,35.89359383,M
1893247,4092017980,Four Points Cafe,1200 HURRICANE ALLEY WAY ,RALEIGH,27607,+19198540502,2018-11-14,11487,-78.72528751,35.79764554,M
1893248,4092015702,The Starbar,1731 Trawick RD ,RALEIGH,27604,+19192313535,2010-08-24,11490,-78.57833828,35.80069157,M
1893249,4092018000,Vegan Community Kitchen,803 E Williams ST ,Apex,27502,+19193725027,2018-12-14,11499,-78.84409397,35.72219673,M
1893250,4092018576,Wendy's #6303,1343 Kildaire Farm RD ,CARY,27511,+19194671407,2021-03-24,11526,-78.78290963,35.75983801,M
1893252,4092017135,GOOD HARVEST,1104 LEDSOME LN ,CARY,27511,+19193225558,2016-01-19,11534,-78.74823051,35.76313262,M
1893253,4092016416,JASMIN MEDITERRANEAN BISTRO,424 E SIX FORKS RD ,RALEIGH,27609,+19197433336,2013-04-25,11535,-78.62602299,35.82001805,M
1893254,4092016417,SUBWAY #57757,2020 HILLSBOROUGH ST ,RALEIGH,27607,+19193222015,2013-05-30,11536,-78.66276676,35.78662932,M
1893255,4092017776,Popeyes #12729,3904 Western BLVD ,RALEIGH,27606,+19199776364,2018-01-12,11549,-78.69043452,35.78509127,M
1893257,4092017918,SAMMY'S TAP & GRILL,2235 AVENT FERRY RD ,RALEIGH,27606-2133,+19197553880,2018-09-11,11553,-78.67605091,35.77835817,M
1893258,4092012120,Second Empire at Dodd-Hinsdale,330 HILLSBOROUGH ST ,RALEIGH,27603-1726,+19198293663,1997-09-05,11578,-78.64468913,35.78102197,M
1893259,4092016751,LELI'S DINER,3325-109 ROGERS ROAD,WAKE FOREST,27587,+19192631377,2014-09-02,11570,-78.51412541,35.95025455,M
1893260,4092010556,Piccola Italia,423 WOODBURN RD,RALEIGH,27605-1323,+19198336888,1991-03-19,11584,-78.66025735,35.7899673,M
1893261,4092018709,AC Hotel Raleigh Downtown by Marriott,9 GLENWOOD AVE,RALEIGH,27603,nan,2021-09-21,11589,-78.64791199,35.78151994,M
1893262,4092013454,Torero's Restaurant,4721 Atlantic Ave,RALEIGH,27604,+19198739116,2001-11-20,11595,-78.60292943,35.84801871,M
1893263,4092017498,WING STOP #1245,684-A CARY TOWNE BLVD ,CARY,27511,+19192340736,2016-12-30,11573,-78.76589162,35.7755899,M
1893264,4092013499,Mellow Mushroom,601 W PEACE ST ,RALEIGH,27605-1519,+19198323499,2002-01-28,11598,-78.64756602,35.78827176,M
1893266,4092016483,VILLAGE DELI & GRILL LAKE BOONE TRAIL,2500 WYCLIFF RD ,RALEIGH,27607,+19198031245,2013-08-06,11608,-78.692995,35.81676997,M
1893267,4092017994,Buldaegi BBQ House,2470 Walnut ST ,CARY,27518,+19197030400,2018-12-07,11611,-78.74427315,35.75323584,M
1893268,4092018135,CHAR-GRILL CARY,3635 SW CARY PKY ,CARY,27513,+19194617112,2019-07-11,11621,-78.83800513,35.78180038,M
1893269,4092018632,Chick-Fil-A #03376,3770 Lake Boone TRL ,RALEIGH,27607,+19197852799,2021-06-01,11626,-78.692995,35.81676997,M
1893272,4092011278,Hardees #1638,403 S Main St ,ROLESVILLE,27571-9664,+19195542720,1993-05-07,11650,-78.46490482,35.91816232,M
1893274,4092018164,DUNKIN' #347369,8710-100 GLENWOOD AVE ,RALEIGH,27617,+19197840050,2019-08-28,11644,-78.74503936,35.88736454,M
1893276,4092018330,Wonderland Tapas and Cocktails,222-103 Glenwood AVE ,RALEIGH,27603,+19196152621,2020-03-02,11687,-78.64733509,35.78392897,M
1893277,4092018533,Cava #117,1017 MARKET CENTER DR,MORRISVILLE,27560,+19192764984,2021-02-15,11715,-78.81676023,35.80454378,M
1893278,4092015094,Trali Irish Pub,10370 Moncreiffe ,RALEIGH,27617,+19195444141,2008-03-13,11717,-78.79238416,35.89997124,M
1893281,4092018603,Subway #30443,9800 Holly Springs RD ,RALEIGH,27540,+19193874818,2021-04-12,11718,-78.79865789,35.66717227,M
1893282,4092018580,Wendy's,8000 Pooler RD ,RALEIGH,27617,+19192931814,2021-03-23,11727,-78.78423163,35.91169976,M
1893283,4092017852,1250 Heritage,1250 Heritage Club Ave,WAKE FOREST,27587,+19194532020,2018-05-30,11746,-78.49666003,35.94973583,M
1893284,4092018207,NAFKOT ETHIOPIAN RESTAURANT,2109-146 AVENT FERRY RD ,RALEIGH,27606-2198,+19198868815,2019-10-28,11731,-78.67658538,35.77936846,M
1893285,4092016536,Elements (at Goodnight's),861 W Morgan  ST ,RALEIGH,27603,+19198285233,2013-11-01,11785,-78.65623803,35.78057044,M
1893286,4092016877,LIFE CAFE POOLSIDE,8715 FALLS OF NEUSE ROAD,RALEIGH,27615,+19195827000,2015-02-27,11742,-78.61205856,35.89621575,M
1893287,4092013590,Maximillian's Grille And Wine Bar,8314 CHAPEL HILL RD ,CARY,27513-4051,+19194652455,2002-04-29,11793,-78.77617181,35.79224815,M
1893288,4092016473,STARBUCKS #75937,500 Fayetteville ST ,RALEIGH,27601,+19198331120,2013-08-16,11805,-78.63997557,35.77359698,M
1893290,4092014517,Mithai House of Indian Desserts,744-F E Chatham ST,CARY,27511,+19194699651,2006-03-08,11748,-78.7651273,35.79183553,M
1893291,4092013252,MacGregor Draft House,107 Edinburgh SOUTH DR ,CARY,27511,+19194611633,2001-01-02,11809,-78.79792507,35.7367619,M
1893292,4092013271,Hayes Barton Cafe & Dessertery,2000 FAIRVIEW RD ,RALEIGH,27608-2316,+19198568551,2001-01-24,11811,-78.64632317,35.80452758,M
1893293,4092013519,Los Tres Magueyes,411-J S Main St ,ROLESVILLE,27571,+19195621669,2002-02-02,11787,-78.46518814,35.91835371,M
1893295,4092016381,POPEYES #11378,1701 PINEWINDS DR ,RALEIGH,27603,+19193290069,2013-03-04,11832,-78.65506548,35.7164361,M
1893296,4092017453,CRAWFORD AND SON,618 N PERSON ST ,RALEIGH,27604,+19193074647,2016-11-01,11839,-78.6340625,35.78882326,M
1893297,4092018516,Triangle Wine Bedford,1540 DUNN RD,RALEIGH,27614-9308,+19193224270,2020-12-30,11847,-78.58619433,35.92539994,M
1893299,4092013062,PNC 118-120,1400 EDWARDS MILL RD ,RALEIGH,27607-3624,+19198612300,1999-12-07,11875,-78.7229363,35.8032419,M
1893300,4092013137,SUBWAY #22217,1601 CROSS LINK RD,RALEIGH,27610-4186,+19198351555,2000-03-20,11880,-78.61481064,35.75482608,M
1893301,4092015015,Subway #42679,10300 Chapel Hill RD ,MORRISVILLE,27560,+19194691985,2007-11-30,11884,-78.82715668,35.83264302,M
1893302,4092015625,Bojangles #42,840 E Chatham ST ,CARY,27511,+19194677030,2010-04-19,11888,-78.76021314,35.79096632,M
1893303,4092013054,PNC 103-105,1400 EDWARDS MILL RD ,RALEIGH,27607-3624,+19198612300,1999-10-28,11895,-78.7229363,35.8032419,M
1893304,4092013070,Jersey Mikes Restaurant,4542 Capital BLVD ,RALEIGH,27604-4353,+19197907827,1999-11-17,11897,-78.57896604,35.84571366,M
1893306,4092015029,Firehouse Subs Ladder #178,10251 Little Brier Creek  LN ,RALEIGH,27617,+19198063900,2007-12-17,11906,-78.78517004,35.91133497,M
1893307,4092016113,Hereghty Heavenly Delicious,2603-123 Glenwood AVE ,RALEIGH,27608,+19197873995,2012-03-06,11902,-78.6604672,35.81647745,M
1893308,4092017830,DUNKIN DONUTS 344467,800 PERRY RD ,APEX,27502,+19193035800,2018-04-25,11920,-78.84460695,35.7208474,M
1893310,4092010162,Circus Family Restaurant,1600 Wake Forest Rd ,RALEIGH,27604-1333,+19198342213,1991-04-25,11932,-78.62468351,35.80050101,M
1893311,4092016870,Southern Foodservice Charter,4200 PARAMOUNT  PKY ,MORRISVILLE,27560,+19194607304,2015-02-11,11949,-78.83206286,35.86029687,M
1893313,4092018486,Chen's Garden,523 N Main ST ,HOLLY SPRINGS,27540,+19195577363,2020-11-24,11957,-78.83687096,35.65966057,M
1893314,4092017225,EAST COAST WINGS NC127,12646-168 CAPITAL BLVD ,WAKE FOREST,27263,+19843773294,2016-05-05,11938,-78.53036367,35.99016598,M
1893316,4092016590,CARIBOU BRUEGGERS #312,3300 DURALEIGH RD ,RALEIGH,27612,+19197879611,2013-12-17,11974,-78.70861775,35.82532536,M
1893317,4092017844,Manhattan Pizza,9660-133 Falls of Neuse RD ,RALEIGH,27615,+19198473995,2018-05-02,11944,-78.60229361,35.90546933,M
1893318,4092016913,TAVERN ON THE GREEN,565 COMPETITION RD ,RALEIGH,27603,+19199778094,2015-05-12,11981,-78.66911618,35.67202739,M
1893319,4092016781,FULL MOON OYSTER BAR,1600 VILLAGE MARKET PL ,MORRISVILLE,27560,+19193789524,2014-10-16,11983,-78.81676023,35.80454378,M
1893320,4092013309,Bojangles #27,3920 Jones Sausage RD ,GARNER,27529,+19196621621,2001-04-23,11994,-78.58008723,35.72685808,M
1893323,4092013673,Goodberry's,11736 Retail Dr,WAKE FOREST,27587-7349,+19195542875,2002-10-01,12014,-78.54238418,35.96758688,M
1893324,4092013746,Jersey Mike's Subs,200 W Peace St ,RALEIGH,27603,+19198327972,2003-01-14,12016,-78.6419529,35.78866275,M
1893326,4092013047,Wake Forest BP Restaurant,103 N WHITE ST,WAKE FOREST,27587-2645,+19195542294,1999-11-17,12026,-78.5093452,35.97984339,M
1893327,4092018555,Lorraine's Coffee House,101 TIMBER POINTE LN,GARNER,27529,+19197147990,2021-03-10,12031,-78.63579484,35.69379154,M
1893328,4092018410,MOD Pizza - Millbrook Rd,2071  W Millbrook Rd,RALEIGH,27612,+19199873668,2020-07-27,12033,-78.67971393,35.85737248,M
1893329,4092010851,Parkside,301 W MARTIN ST,RALEIGH,27601-1352,+19842328969,1991-07-10,12044,-78.64378535,35.77679428,M
1893330,4092017861,Raleigh Meat Market,"3110 New Bern  Ave, Ste 110",RALEIGH,27610,+19193224004,2018-06-15,12048,-78.58674652,35.78850913,M
1893331,4092015246,Gumby's Pizza & Wings,2712 HILLSBOROUGH ST ,RALEIGH,27607,+19198361555,2008-10-03,12054,-78.67170371,35.78888468,M
1893334,4092011117,Royal India Restaurant,3901-103 Capital BLVD,RALEIGH,27604,+19199810849,1992-07-27,12065,-78.58295913,35.83464973,M
1893337,4092010302,GOODBERRY'S #6,2421 Spring Forest Rd,RALEIGH,27615-7540,+19198788159,1991-05-02,12118,-78.59868826,35.8608486,M
1893340,4092018425,Hibachi Flavor,2822 New Birch  DR ,RALEIGH ,27610,+19199165162,2020-08-27,12127,-78.59888069,35.74570711,M
1893343,4092016465,CORBETT'S BURGERS & SODA BAR,126 KILMAYNE DR ,CARY,27511,+19194610055,2013-07-16,12150,-78.78304446,35.77049321,M
1893345,4092013423,John Deere Cafe,2000 EVANS RD,CARY,27513-2008,+19198042509,2001-10-03,12161,-78.80087083,35.82273916,M
1893347,4092013481,McDonald's #26522,5016-101 Spring Forest Rd,RALEIGH,27616,+19199548880,2001-12-20,12164,-78.55692582,35.85595131,M
1893348,4092018160,Dunkin' #351119,999 DURHAM  RD ,WAKE FOREST,27587,+19195569007,2019-08-27,12183,-78.54726412,35.97582732,T
1893349,4092017960,THE PICKLED ONION,8511 CANTILEVER WAY ,RALEIGH,27613,+19199770031,2018-10-18,12185,-78.73779144,35.88567273,M
1893350,4092013496,Starbucks #8495,9630-101 FALLS OF NEUSE RD,RALEIGH,27615-2472,+19198471363,2002-01-14,12167,-78.60240848,35.90512634,M
1893351,4092016073,The Garden Grille & Bar (at Hilton Garden Inn),131 COLUMBUS AVE ,CARY,27518,+19193770440,2011-12-21,12193,-78.73638591,35.7564409,M
1893352,4092016906,SMOOTHIE U,2600 FOUNDER DR ,RALEIGH,27695,+19195130809,2015-04-13,12175,0.0,0.0,U
1893354,4092016900,BRIXX 700,1111 PARKSIDE MAIN ST.,CARY,27519,+19199234731,2015-03-30,12205,-78.88929435,35.84836238,M
1893356,4092013321,Legislative Office Bldg. Snack Bar,300 N Salisbury St ,RALEIGH,27603-5925,+19197156409,2001-04-30,12214,-78.63881833,35.78561791,M
1893357,4092013079,Kadhai-The Indian Wok,6260 GLENWOOD AVE ,RALEIGH,27612-2650,+19197859730,1992-07-29,12225,-78.70313649,35.85876954,M
1893359,4092016780,HARRIS TEETER #430 STARBUCKS,885 WALNUT ST ,CARY,27511,+19194814251,2014-10-15,12235,-78.76561938,35.77485795,M
1893360,4092011181,NC Farm Bureau Cafeteria,5301 GLENWOOD AVE ,RALEIGH,27612-3244,+19197810547,1992-11-13,12239,-78.69211011,35.84689434,M
1893363,4092018119,Osha Thai Kitchen and Sushi,242 S MAIN ST,HOLLY SPRINGS,27540-9094,+19196019188,2019-06-24,12260,-78.83395027,35.64920445,M
1893364,4092018698,TownPlace Suites Food Service,3771  Thistledown DR ,RALEIGH,27606,+19843001410,2021-08-25,12261,-78.69927027,35.75561506,M
1893365,4092014791,Arby's #7820,6725 Knightdale BLVD ,KNIGHTDALE,27545,+19192179680,2007-02-06,12263,-78.50344651,35.79796245,M
1893366,4092013789,Hong Kong,3490-190 Kildaire Farm RD ,RALEIGH,27518,+19193038439,2003-03-19,12250,-78.79444913,35.70342293,M
1893367,4092010688,State Hwy Buidling Lunchenette,1 S Wilmington ST ,RALEIGH,27601,+19197337280,1991-04-03,12282,-78.63730894,35.77991625,M
1893368,4092016778,BIRYANI MAXX,590 E. CHATHAM ST.,CARY,27511,+19193770346,2014-09-29,12305,-78.76832214,35.79037457,M
1893369,4092012312,Taco Bell,1205 LAURA VILLAGE RD ,APEX,27523-7140,+19193636694,1998-10-06,12275,-78.83579203,35.74888522,M
1893370,4092017343,Clarion Pointe Wake Forest Food Service,12401 WAKE UNION CHURCH RD ,WAKE FOREST,27587,+19195564007,2016-10-20,12306,-78.53961914,35.98418878,M
1893371,4092016654,TASTE OF JAMAICA,600 E CHATHAM ST ,CARY,27511,+19194610045,2014-03-26,12312,-78.76780088,35.79071172,M
1893372,4092018434,Bojangles #52,5856 Tryon RD ,CARY,27518,+19194247922,2020-09-03,12313,-78.74008963,35.74648785,M
1893373,4092018054,Which Wich #770,2808-100 Rogers RD ,WAKE FOREST,27587,+19197615172,2019-02-08,12310,-78.52664419,35.95337257,M
1893374,4092018220,Casa Cubana,10901 Forest Pines DR ,RALEIGH,27614,+19194358556,2019-11-06,12321,-78.54524907,35.9442777,M
1893375,4092016143,SHEETZ #480,600 CORPORATE CENTER DR ,RALEIGH,27607,+19198599577,2012-03-27,12323,-78.73922282,35.78976616,M
1893376,4092016145,BUFFALO WILD WINGS #357,1300 VILLAGE MARKET PL ,MORRISVILLE,27560,+19194697872,2012-03-28,12324,-78.81477704,35.80605417,M
1893378,4092014511,New Japan Express,225 Shenstone BLVD,GARNER,27529,+19197710708,2006-02-17,12341,-78.58054205,35.69110315,M
1893379,4092017721,LaFarm Bakery & Cafe W.F. West Cary,5055 Arco ST ,Cary,27519,+19842280300,2017-11-03,12349,-78.88191924,35.83347908,M
1893380,4092017089,RISE CAMERON VILLAGE,530 DANIELS ST ,RALEIGH,27605,+19842006966,2015-11-20,12351,-78.66105804,35.79149603,M
1893381,4092013128,El Rodeo Restaurant,329 S BLOUNT ST,RALEIGH,27601-1803,+19198290777,2000-03-22,12356,-78.63625044,35.77567974,M
1893382,4092015353,HIBACHI JAPAN #2,4001 WAKE FOREST  RD ,RALEIGH,27609,+19198788880,2009-03-09,12361,-78.61511172,35.8362139,M
1893383,4092013187,El Dorado Restaurant,1303 5TH AVE,GARNER,27529-3637,+19197791411,2000-08-09,12364,-78.62278736,35.70820906,M
1893384,4092018055,Habibi Grill,1007 Method RD ,RALEIGH,27606,+19199861928,2019-02-15,12373,-78.69350876,35.78509108,M
1893385,4092016501,MCDONALD'S #35756,4212 WAKE FOREST RD ,RALEIGH,27609,+19198621996,2013-08-30,12380,-78.61155667,35.83876688,M
1893390,4092017618,CORTEZ SEAFOOD AND COCKTAILS,413-100 GLENWOOD AVE ,RALEIGH,27603,+19193428227,2017-05-22,12398,-78.64740203,35.78533541,M
1893393,4092016364,CHOPSTIX,5607 CREEDMOOR RD ,RALEIGH,27612,+19197816268,2013-01-29,12429,-78.68200551,35.85879117,M
1893395,4092011463,Philly Steak And Subs,4701 ATLANTIC AVE,RALEIGH,27604-8108,+19198785748,1994-03-18,12438,-78.60292943,35.84801871,M
1893397,4092018053,Skrimp Shack #21,7224 GB Alford HWY ,HOLLY SPRINGS,27540,+19193353924,2019-02-12,12441,-78.83292783,35.63500069,M
1893398,4092016252,HAMPTON INN WAKE FOREST HOT BREAKFAST,12318 WAKE UNION CHURCH RD ,WAKE FOREST,27587,+19195540222,2012-09-07,12444,-78.54222923,35.98108829,M
1893399,4092017823,Triangle Springs Hospital Foodservice,10901 World Trade BLVD ,RALEIGH,27617,+19197468900,2018-03-26,12447,-78.81422864,35.90306203,M
