OBJECTID,HSISID,NAME,ADDRESS1,CITY,POSTALCODE,PHONENUMBER,RESTAURANTOPENDATE,PERMITID,X,Y,GEOCODESTATUS
1925091,4092017484,CHOPT,420 DANIELS ST ,RALEIGH,27605,+19196702333,2016-12-08,1425,-78.66025735,35.7899673,M
1925092,4092016950,JUICEKEYS,5011-B FALLS OF NEUSE RD ,RALEIGH,27609,+19199805443,2015-06-11,1424,-78.61476945,35.84934215,M
1925093,4092017723,SUSHI THAI CARY,106 KILMAYNE DR ,CARY,27511-4465,+19194675747,2017-11-08,1427,-78.78304446,35.77049321,M
1925094,4092015601,STAMMTISCH CAFE,215 GREGSON DR ,CARY,27511,+19194616033,2010-03-26,1434,-78.80332985,35.73531293,M
1925096,4092018673,Burger King #4521,2241 AVENT FERRY RD ,RALEIGH,27606-2133,+19198291908,2021-07-01,1438,-78.67605091,35.77835817,M
1925097,4092018174,Farm House Cafe,320 Vintage Point LN ,WENDELL,27591,+19193747227,2019-09-10,1444,-78.42877202,35.77122092,M
1925098,4092018659,Jersey Mike's #3042,7949 Fayetteville  RD ,RALEIGH,27603,+19196610111,2021-06-22,1450,-78.69742539,35.66508155,M
1925099,4092018648,Five Guys #2,4120   Main at North Hills ST ,RALEIGH,27609,+19197877772,2021-06-07,1453,-78.64323049,35.83718561,M
1925103,4092016405,THE COWFISH,4208 SIX FORKS  RD ,RALEIGH,27609,+19197840400,2013-04-05,1481,-78.63994726,35.83691426,M
1925104,4092014550,KFC/Taco Bell #J120093,6405 Falls of Neuse RD,RALEIGH,27615,+19198726902,2006-04-25,1495,-78.62197977,35.87045451,M
1925105,4092018387,Dunkin #358642,1500 DUNN RD,RALEIGH,27614,nan,2020-06-23,1508,-78.58619433,35.92539994,M
1925107,4092016510,COURTYARD BISTRO,3401 SUMNER BLVD ,RALEIGH,27616,+19196450088,2013-09-19,1517,-78.58017989,35.86693412,M
1925108,4092017502,The Cardinal at North Hills Independent Living Clubhouse Kitchen,4030 Cardinal at North Hills ST ,RALEIGH,27609,+19842048444,2017-01-11,1518,0.0,0.0,U
1925109,4092018692,42 Lawrence,134 E MARTIN ST ,RALEIGH,27601,+18138467248,2021-08-11,1530,-78.63713929,35.77657388,M
1925110,4092017480,BREW N QUE,2045 CREEKSIDE LANDING DR ,APEX,27502,+19199249295,2016-11-23,1532,-78.88490137,35.74592089,M
1925112,4092018655,Dairy Queen #11993,12271 Capital  BLVD ,WAKE FOREST ,27587,+19195542564,2021-06-17,1537,-78.53978632,35.98090041,M
1925115,4092017608,MARISCOS NAYARIT,3351 CYPRESS PLANTATION TRL ,RALEIGH,27616,+19199770168,2017-05-23,1544,-78.58237548,35.87315637,M
1925116,4092015793,TENKO JAPAN,4040 ED  DR ,RALEIGH,27612,+19197815181,2011-08-25,1555,-78.70319672,35.82518153,M
1925117,4092016930,HYATT HOUSE H BAR,160 PARK AT NORTH HILLS  ST ,RALEIGH,27609,+19193630771,2015-05-22,1562,-78.63811885,35.83636262,M
1925118,4092016619,SHEETZ #537,2408 DIXIE FOREST RD ,RALEIGH,27615,+19197907064,2014-02-14,1566,-78.5993676,35.86286629,M
1925119,4092018710,Zambrero #403,1151 PARKSIDE MAIN ST,CARY,27519,+19198632561,2021-09-21,1571,-78.88929435,35.84836238,M
1925120,4092017591,MCDONALDS #33850,601 CORPORATE CENTER DR ,RALEIGH,27606,+19192334144,2017-05-03,1573,-78.74074148,35.79000755,M
1925121,4092018091,HAMPTON INN & SUITES BREAKFAST HOLLY SPRINGS,1050 S MAIN ST ,HOLLY SPRINGS,27540,+19195527610,2019-04-24,1580,-78.83785184,35.6362651,M
1925122,4092018557,La Cucina Italiana,10208 Chapel Hill RD ,MORRISVILLE,27560,+19193363138,2021-03-15,1581,-78.82634377,35.82831071,M
1925123,4092018106,Boulevard Pizza,2925 Wendell BLVD ,WENDELL,27591,+19193650040,2019-06-03,1582,-78.37769913,35.79213283,M
1925126,4092016595,SMITHFIELD'S CHICKEN'N BAR-B-Q,7911 FAYETTEVILLE RD ,RALEIGH,27603,+19196619151,2014-01-03,1595,-78.69699987,35.66636356,M
1925128,4092015638,BRUNO,11211  GALLERIA  AVE ,RALEIGH,27614,+19194356640,2010-05-26,1605,-78.54331441,35.94865826,M
1925130,4092014996,Village Deli #1,500 Daniels ST ,RALEIGH,27605,+19198281428,2007-10-25,1629,-78.66105804,35.79149603,M
1925131,4092016965,RESIDENCE INN/MARRIOTT COURTYARD FOOD SERVICE,10600 LITTLE BRIER CREEK LN ,RALEIGH,27617,+19194721000,2015-06-18,1639,-78.79032614,35.9166105,M
1925134,4092014769,Umstead Hotel & Spa Food Service,100 Woodland Pond ,CARY,27513,+19194474000,2007-01-12,1648,-78.76554053,35.82938634,M
1925135,4092017041,FIREHOUSE SUBS #1138,4111 ED DR ,RALEIGH,27612,+19197837102,2015-09-22,1649,-78.70458274,35.82558522,M
1925136,4092018503,Pita Bowl,9101 LEESVILLE  RD ,RALEIGH,27613,+19198481211,2020-12-15,1653,-78.72548207,35.8967595,M
1925137,4092018636,Sizzlin Stir Fry,8521 BRIER CREEK PKWY,RALEIGH,27617-7334,+19196666257,2021-06-01,1656,-78.78334742,35.90685073,M
1925138,4092017764,Country Inn & Suites Breakfast Area,201 Airgate DR,MORRISVILLE,27560,+19195441010,2018-01-12,1659,-78.81563537,35.86365032,M
1925139,4092017490,Jasmin & Olivz Mediterranean,9934 CHAPEL HILL RD ,CARY,27513,+19192346900,2016-12-19,1665,0.0,0.0,U
1925141,4092017457,BABA GHANNOUJ,2468 WALNUT ST ,CARY,27518,+19192330907,2016-11-15,1676,-78.74427315,35.75323584,M
1925142,4092018416,The Reserve at Mills Farm,1000 MILLS CHASE LOOP,APEX,27523,+19192085183,2020-08-12,1679,-78.8298594,35.75052675,M
1925144,4092018336,OKJA,1080 DARRINGTON DR ,CARY,27513,+19196501565,2020-03-17,1697,-78.8167861,35.80030045,M
1925145,4092018330,Wonderland Tapas and Cocktails,222-103 Glenwood AVE ,RALEIGH,27603,+19196152621,2020-03-02,1694,-78.64733509,35.78392897,M
1925146,4092016649,GROUCHO'S DELI,10 HORNE ST ,RALEIGH,27607,+19199777747,2014-03-19,1701,-78.66772207,35.78808922,M
1925147,4092015477,Goodberry's Creamery at Cameron Village,2042 CLARK AVE ,RALEIGH,27603,+19198339998,2009-10-02,1704,-78.66035027,35.78902487,M
1925149,4092015574,Thai Thai Cuisine,108 Osterville DR ,HOLLY SPRINGS,27540,+19193035700,2010-02-16,1732,-78.83224207,35.67779122,M
1925151,4092015641,CHEF'S PALETTE,3460 TEN TEN RD ,CARY,27518,+19192676011,2010-06-02,1737,-78.79278417,35.70189107,M
1925152,4092016509,TACO BELL #29283,1108 MORRISVILLE CARPENTER RD ,MORRISVILLE,27560,+19193770226,2013-09-17,1718,0.0,0.0,U
1925153,4092016652,JERSEY MIKE'S SUBS,7177 OKELLY CHAPEL RD ,CARY,27519,+19193882200,2014-03-21,1748,-78.88824644,35.84415135,M
1925154,4092018326,Cici's Pizza,2700 NC 55 HWY,CARY,27519,+19192496448,2020-02-24,1750,-78.87016558,35.78474547,M
1925156,4092014483,Tacos Mexico,1430 N Main ST ,FUQUAY-VARINA,27526,+19195571777,2005-12-08,1758,-78.77067049,35.59261337,M
1925157,4092018369,High Top Burger,2330-112 BALE ST,RALEIGH,27608,+19842006521,2020-06-11,1770,-78.62772121,35.81322416,M
1925158,4092017519,DICED GOURMET SALADS & WRAPS #2,1028 OBERLIN RD ,RALEIGH,27605,+19193073613,2017-01-27,1777,-78.65845011,35.79783502,M
1925159,4092016233,MAR-Y-SOL II,1310 CORPORATION PKY ,RALEIGH,27610-1363,+19192128100,2012-08-03,1779,-78.56780289,35.79794477,M
1925160,4092018546,CHEENI@YMCA,1603 HILLSBOROUGH ST ,RALEIGH,27605,+19187204337,2021-02-28,1788,-78.65901345,35.78367588,M
1925162,4092016574,ZAXBY'S #44901,101 GRAND HILL PL ,HOLLY SPRINGS,27540,+19197620432,2013-11-21,1799,-78.85029671,35.6590441,M
1925163,4092016949,TAVERNA AGORA,326 HILLSBOROUGH ST ,RALEIGH,27603,+19198818333,2015-06-08,1802,-78.64443499,35.78101375,M
1925164,4092018724,Southern Flavors,84  Hanor LN ,Wendell,27591,+19196257733,2021-10-20,1805,-78.37704073,35.79364277,M
1925166,4092018718,La Grassa Pastificio,908 NE MAYNARD RD,CARY,27513,nan,2021-10-05,1812,-78.76838489,35.80043169,M
1925167,4092017794,Bottles & Cans,9954 Chapel Hill RD ,Cary,27513,+19199070852,2018-01-31,1807,0.0,0.0,U
1925169,4092018401,Starbucks #55618,1268 W WILLIAMS ST,APEX,27502,+19195454787,2020-07-09,1819,-78.87327975,35.74703535,M
1925170,4092016517,MCDONALD'S #25393,2900 Wakefield Pines DR ,RALEIGH,27614,+19195568677,2013-10-03,1829,-78.55962272,35.94210239,M
1925172,4092018616,Panaderia La Loma,7039 Knightdale  BLVD ,KNIGHTDALE,27525,+19192954252,2021-04-29,1839,-78.4900383,35.7998273,M
1925173,4092014486,Big Ed's City Market Restaurant,220 Wolfe ST ,RALEIGH,27601,+19198369909,2006-01-06,1844,-78.6359868,35.77605485,M
1925174,4092018103,Panda House Chinese Restaurant,1462 Garner Station BLVD ,RALEIGH,27603,+19197793588,2019-05-24,1869,-78.65475896,35.72582345,M
1925177,4092018209,VICINO'S PIZZA,962A Airport BLVD ,MORRISVILLE,27560,nan,2019-10-30,1860,-78.8212912,35.85834226,M
1925179,4092018345,Olive Tree Market,270 Nottingham DR ,CARY,27511,+19194810321,2020-04-08,1912,-78.74294825,35.7683548,M
1925180,4092016874,STEAK N SHAKE #6702,5900 DURALEIGH ROAD,RALEIGH,27612,+19198097524,2015-02-11,1919,-78.71243471,35.8581416,M
1925181,4092016770,DON BETO'S TACOS,421 CHAPANOKE RD ,RALEIGH,27603,+19199771071,2014-10-02,1925,-78.65333581,35.73464573,M
1925183,4092015607,IL BACIO,3622 ROGERS RD ,WAKE FOREST,27587,+19195567800,2010-04-09,1940,-78.50482681,35.94464173,M
1925185,4092016565,Bojangles #49,9919 Fayetteville  ST ,RALEIGH,27603,+19195576843,2013-11-12,1902,-78.71503303,35.63360138,M
1925186,4092017803,Popeye's RDU JV,2400 John Brantley BLVD ,MORRISVILLE,27560,nan,2018-02-27,1959,-78.78941437,35.8696795,M
1925187,4092018027,Starbucks #49535,3460 Kildaire Farm RD ,CARY,27518,nan,2019-01-15,1961,-78.7954098,35.70489163,M
1925188,4092017517,GUASACA AREPA & SALSA GRILL,9918 CHAPEL HILL RD ,CARY,27513,+19193778223,2017-01-31,1945,0.0,0.0,U
1925189,4092017476,G-58 CUISINE,10958 CHAPEL HILL RD ,MORRISVILLE,27560,+19194668858,2016-12-15,1965,-78.84206352,35.85633777,M
1925190,4092016991,PIEZANO PIZZA,252 SOUTHTOWN CIR ,ROLESVILLE,27571,+19195548881,2015-08-06,1970,-78.47039569,35.91648377,M
1925191,4092017793,Cold off the Press,416-100 W South ST ,RALEIGH,27601,+19844449006,2018-01-29,1956,-78.64561302,35.7723683,M
1925193,4092016520,MCDONALDS #12332,865 Durham RD ,WAKE FOREST,27587-8793,+19195541095,2013-10-04,1981,-78.53778576,35.97884882,M
1925194,4092017158,ARBY'S #7668,2104 S MAIN ST ,WAKE FOREST,27587,+19195566724,2016-02-26,1982,-78.5339887,35.94898611,M
1925195,4092018042,Bodega,110 S White ST ,WAKE FOREST,27587,+19842354187,2019-01-25,1988,-78.50961846,35.97912263,M
1925198,4092018556,El Quetzal,740 E CHATHAM ST,CARY,27511,nan,2021-03-10,2012,-78.76691591,35.79077863,M
1925199,4092017127,HOLIDAY INN EXPRESS BREAKFAST,3618 NEW BERN AVE ,RALEIGH,27610,+19192562800,2016-01-05,2016,-78.57835567,35.7963578,M
1925201,4092016620,TAZZA KITCHEN,432 WOODBURN  RD ,RALEIGH,27605,+19198359463,2014-02-14,2021,-78.65855965,35.78994083,M
1925202,4092018447,CATALAN TAPAS BAR,4214 NW CARY PKY ,CARY,27513,+19844650607,2020-09-22,2026,-78.82705749,35.79085045,M
1925205,4092018375,Pluck and Plume,301 S ACADEMY ST ,CARY,27511,+19196705000,2020-06-05,2037,-78.78084157,35.78484167,M
1925207,4092018402,Bonafide Bakeshop & Cafe,1232 W WILLIAMS ST,APEX,27502,+19193725000,2020-07-13,2045,-78.87260887,35.74617982,M
1925208,4092018193,Pace Yourself Run Company,242 S MAIN ST,HOLLY SPRINGS,27540-9094,+19193468182,2019-10-04,2046,-78.83395027,35.64920445,M
1925209,4092017776,Popeyes #12729,3904 Western BLVD ,RALEIGH,27606,+19199776364,2018-01-12,2054,-78.69043452,35.78509127,M
1925211,4092016964,SUBWAY #42484,3429 N MAIN ST ,FUQUAY-VARINA,27526,+19197620521,2015-06-18,2066,-78.7258865,35.62516136,M
1925213,4092017665,ALADDIN'S EATERY,4209-136 LASSITER MILL RD ,RALEIGH,27609,+19199779025,2017-08-11,2064,-78.64419373,35.83866344,M
1925215,4092014675,Stromboli's ,3434 Edwards Mill RD ,RALEIGH,27609,+19197857075,2006-09-01,2081,-78.70345096,35.82690996,M
1925216,4092018146,FLAVORS KITCHEN,4051 Davis DR ,MORRISVILLE,27560,+19193889432,2019-08-02,2088,-78.85811603,35.8356265,M
1925218,4092018141,Sheetz,13401 FALLS OF NEUSE RD,RALEIGH,27614,+19195548858,2019-07-22,2104,-78.55932262,35.9435196,M
1925220,4092018229,Uncorked Wine Bar,10511 Shadowlawn DR ,RALEIGH,27614,+19842005423,2019-11-14,2112,-78.58886471,35.90798464,M
1925221,4092018677,Burger King #27555,923 Gateway Commons CIR ,WAKE FOREST,27587,+19195543008,2021-07-08,2119,-78.49643336,35.96847497,M
1925222,4092015299,SPRING KITCHEN,10110 GREEN LEVEL CHURCH RD ,CARY,27519,+19194621388,2008-12-05,2122,-78.90107787,35.82060358,M
1925223,4092017489,J. ALEXANDER'S,4600 CRABTREE VALLEY AVE ,RALEIGH,27612,+19842004493,2016-12-07,2124,-78.68450309,35.84046562,M
1925224,4092016266,SKYE TOWER,320 HILLSBOROUGH ST ,RALEIGH,27603,+19198320501,2012-09-28,2129,-78.64408007,35.78100117,M
1925227,4092017861,Raleigh Meat Market,"3110 New Bern  Ave, Ste 110",RALEIGH,27610,+19193224004,2018-06-15,2156,-78.58674652,35.78850913,M
1925228,4092015246,Gumby's Pizza & Wings,2712 HILLSBOROUGH ST ,RALEIGH,27607,+19198361555,2008-10-03,2162,-78.67170371,35.78888468,M
1925230,4092017092,CHICK-FIL-A #3448,7107 O'KELLY CHAPEL RD ,CARY,27519,+19194669525,2015-11-17,2166,-78.88733312,35.84521706,M
1925231,4092016923,PHARMACY BOTTLE & BEVERAGE,120 E CHATHAM ST ,CARY,27511,+19192341098,2015-03-18,2174,-78.78039811,35.7871115,M
1925232,4092016920,WAKE MED NORTH FALLS CAFE,10000 FALLS OF NEUSE RD ,RALEIGH,27614,+19193501478,2015-05-07,2175,-78.5978446,35.90890852,M
1925234,4092016919,DOMINO'S #4453,4412 FALLS OF NEUSE RD ,RALEIGH,27609,+19198724000,2015-04-23,2191,-78.61118826,35.84340583,M
1925236,4092018293,Meeples Brew,9545 CHAPEL HILL RD,MORRISVILLE,27560,+19193781847,2020-01-06,2218,-78.81120699,35.8045716,M
1925237,4092015715,MCDONALD'S #7811,6250 CAPITAL BLVD ,RALEIGH,27616,+19198785907,2010-09-09,2237,-78.58011489,35.87020114,M
1925238,4092017775,Dominos #8903,1183 W Chatham ST ,CARY,27518,+19194674222,2018-01-10,2248,-78.80690314,35.77079471,M
1925240,4092015322,SUBWAY #12786,3940 WESTERN BLVD ,RALEIGH,27606,+19198286518,2009-01-13,2254,-78.69349102,35.78458356,M
1925241,4092018169,Reuben's NY Deli,170  E Davie ST ,RALEIGH,27601,+19193897678,2019-09-05,2259,-78.63762576,35.77518054,M
1925242,4092016654,TASTE OF JAMAICA,600 E CHATHAM ST ,CARY,27511,+19194610045,2014-03-26,2272,-78.76780088,35.79071172,M
1925243,4092018434,Bojangles #52,5856 Tryon RD ,CARY,27518,+19194247922,2020-09-03,2273,-78.74008963,35.74648785,M
1925245,4092015947,D.P. Dough,2109 AVENT FERRY RD ,RALEIGH,27606,+19198291525,2011-04-25,2292,-78.67605091,35.77835817,M
1925247,4092012037,Woody's Sports Tavern & Grill,8322 CHAPEL HILL RD,CARY,27513-4051,+19193807737,1997-03-24,2304,-78.77617181,35.79224815,M
1925248,4092015640,Sam's Club #6570 Snackbar,3001 CALVARY  DR ,RALEIGH,27604,+19198740112,2010-05-28,2311,-78.58500406,35.84648464,M
1925249,4092018233,Brew Coffee Bar,2310 BALE ST,RALEIGH,27608,+19195396372,2019-11-15,2313,-78.62748278,35.81292611,M
1925254,4092012065,Mayflower Seafood Restaurant,3301 Capital BLVD ,RALEIGH,27604-3339,+19198759007,1997-04-30,2329,-78.58813581,35.82461176,M
1925255,4092018332,Taqueria La Costena,101 DICKENS RD,FUQUAY VARINA,27526,+19192449788,2020-03-02,2331,-78.81133237,35.61594652,M
1925257,4092017444,SAN JOSE MEX & TEQUILA BAR,11201 GALLERIA AVE ,RALEIGH,27614,+19194356050,2016-10-20,2334,-78.54362102,35.94819247,M
1925258,4092017441,PNC CLUB 204-B (PIZZA SIDE),1400 EDWARDS MILL RD ,RALEIGH,27607,+19198612300,2016-09-28,2335,-78.7229363,35.8032419,M
1925259,4092017440,PNC CLUB 220-B,1400 EDWARDS MILL RD ,RALEIGH,27607,+19198612300,2016-09-28,2336,-78.7229363,35.8032419,M
1925260,4092017438,MARCO'S PIZZA #8400,9906 CHAPEL HILL RD ,MORRISVILLE,27560,+19193800044,2016-10-27,2337,-78.82063472,35.81480892,M
1925261,4092015761,SUBWAY #2692,2424 WAKE FOREST RD ,RALEIGH,27608,+19198290900,2011-06-29,2343,-78.62593167,35.81503317,M
1925262,4092017664,SHEETZ #634,8101 GLENWOOD AVE ,RALEIGH,27612,+19198905331,2017-08-08,2350,-78.72883202,35.87359133,M
1925265,4092018649,Morning Rolls,1322 E Millbrook RD ,RALEIGH,27609,nan,2021-06-08,2366,-78.61557526,35.84978294,M
1925267,4092016084,MCDONALDS #18373,415 S MAIN ST ,ROLESVILLE,27571,+19195567686,2012-01-12,2369,-78.46701525,35.91701042,M
1925268,4092018156,Poole'side Pies,428 S MCDOWELL ST,RALEIGH,27601,nan,2019-08-22,2389,-78.64230785,35.7746342,M
1925269,4092018521,Sam Jones BBQ,502 W LENOIR ST,RALEIGH,27601,nan,2021-01-21,2401,-78.64668906,35.77340158,M
1925271,4092018683,Cava #128,6004 FALLS OF NEUSE RD ,RALEIGH,27609-3526,+19192764591,2021-07-21,2408,-78.61995347,35.86546488,M
1925272,4092017551,"RUCKUS PIZZA, PASTA & SPIRITS APEX",1055 PINE PLAZA DR ,APEX,27523,+19194466333,2017-03-13,2413,-78.82904737,35.74743591,M
1925273,4092017447,HYDERABAD HOUSE,3735 DAVIS  DR ,MORRISVILLE,27560,+19199240503,2016-11-01,2425,-78.85587925,35.8337549,M
1925274,4092017903,New Asian Garden,13654 Capital BLVD ,WAKE FOREST,27587,+19195549898,2018-08-14,2426,-78.51867461,36.00548951,M
1925276,4092017029,LOS TRES MEXICAN RESTAURANT,1301 E WILLIAMS ST ,APEX,27502,+19193676797,2015-09-16,2454,-78.84117412,35.71702832,M
1925279,4092014995,First Citizens Bank Kitchen,4300 Six Forks RD ,RALEIGH,27619,+19197168497,2007-10-25,2463,-78.64107203,35.83913698,M
1925281,4092016091,ENRIGO ITALIAN BISTRO,575 New Waverly PL ,CARY,27518,+19198547731,2012-01-25,2470,-78.77756307,35.73853619,M
1925282,4092017032,LOS TRES MAGUEYES,995 AIRPORT BLVD ,MORRISVILLE,27560,+19194650217,2015-09-22,2472,-78.82030893,35.85954625,M
1925286,4092017491,MOE'S SOUTHWEST GRILL #100789,5020 ARCO ST ,CARY,27519,+19192301720,2016-12-16,2509,-78.88191924,35.83347908,M
1925287,4092014578,El Pollo Rico Market,3901-173 Capital BLVD,RALEIGH,27604,+19194319985,2006-05-10,2488,-78.58295913,35.83464973,M
1925288,4092018601,Wok Haus,2526 HILLSBOROUGH ST ,RALEIGH,27607,+19194348679,2021-04-07,2512,-78.6692269,35.78835156,M
1925291,4092018158,Dunkin Donuts #349131,8401 Capital  BLVD ,RALEIGH,27616,+19195214960,2019-08-27,2535,-78.5598497,35.89383244,M
1925292,4092012307,Starbucks,3101 EDWARDS MILL RD ,RALEIGH,27612-5303,+19197894922,1998-08-07,2541,-78.70695572,35.82544379,M
1925293,4092012135,Arby's Restaurant,1401 N MAIN ST ,FUQUAY VARINA,27526-9024,+19195528377,1997-10-08,2549,-78.77338743,35.59327205,M
1925297,4092016299,AGGIE'S GRILL STATION,3027 CAPITAL  BLVD ,RALEIGH,27604,+19197906688,2012-11-02,2574,-78.59154907,35.82214453,M
1925299,4092018397,Smithfield's Chicken 'N' Bar-B-Q,121 WAKELON ST,ZEBULON,27597,+19192697900,2020-07-08,2583,-78.31878142,35.83344055,M
1925300,4092018138,Crema at City Plaza,421 Fayettville ST ,RALEIGH,27601,+19198347279,2019-07-18,2584,-78.63936414,35.77440995,T
1925301,4092018258,Bruegger's Bagels #4127,10750 Wakefield Commons DR ,RALEIGH,27614,+19199861591,2019-12-09,2586,-78.54123068,35.94195641,M
1925303,4092018253,Pizza Hut,10911-111 RAVEN RIDGE RD ,RALEIGH,27614,+19198477377,2019-12-04,2592,-78.59080305,35.90597894,M
1925304,4092016693,HONEY BAKED HAM COMPANY #103,5275 SIX FORKS RD ,RALEIGH,27609,+19197870655,2014-05-01,2598,-78.64315826,35.85330887,M
1925305,4092017052,NOODLES & COMPANY #866,1055 BEAVER CREEK COMMONS DR ,APEX,27502,+19193629153,2015-10-09,2608,-78.87238568,35.74374477,M
1925306,4092012149,New Panda Chinese Restaurant,2660 TIMBER DR ,GARNER,27529-2571,+19196618393,1997-10-27,2610,-78.63679241,35.71604965,M
1925307,4092016952,MILANO PIZZA,186 WAKELON ST ,ZEBULON,27597-2403,+19192694488,2015-06-12,2655,-78.31858381,35.83228812,M
1925308,4092018026,KEBAB SKEWER,6446 TRYON RD ,CARY,27511,+19193221535,2019-01-15,2675,-78.7615544,35.74559939,M
1925309,4092018046,London Bridge Pub,110 E Hargett ST ,RALEIGH,27601,+19198386633,2019-02-01,2676,-78.63784395,35.77795451,M
1925310,4092012824,Wang's Kitchen,1601-41 CROSS LINK RD ,RALEIGH,27610-4186,+19198320706,1998-10-21,2643,-78.61376,35.75438832,M
1925311,4092018617,Church's Chicken,1401 NEW BERN AVE ,RALEIGH,27610,+19198212220,2021-04-29,2683,-78.61745225,35.78033482,M
1925312,4092017947,Wilson's Eatery,1053-C E Whitaker Mill RD ,RALEIGH,27604,+19199775442,2018-09-27,2678,-78.62113053,35.80730491,M
1925314,4092016915,BEST WESTERN CARY CAFE,1722 WALNUT ST ,CARY,27511,+19194811200,2015-04-30,2720,-78.74759269,35.76200365,M
1925315,4092018558,Mon Macaron,111 SEABOARD AVE ,RALEIGH,27604,+19194395737,2021-03-15,2725,-78.64016785,35.78860778,M
1925316,4092015765,WAFFLE HOUSE #1901,1051 DURHAM  RD ,WAKE FOREST,27587,+19195542501,2011-07-07,2726,-78.55120145,35.97391774,M
1925317,4092017850,SEQIRUS CAFE,475 GREEN OAKS PKY ,HOLLY SPRINGS,27540,+19195773810,2018-05-21,2727,-78.86718816,35.65081273,M
1925319,4092012855,Buffaloe Lanes - Cary,151 HIGH HOUSE RD ,CARY,27511-6715,+19194688684,1998-12-31,2752,-78.79635288,35.78232583,M
1925320,4092011977,Honeybaked Ham Company,423 CROSSROADS BLVD ,CARY,27511-6896,+19198541222,1996-11-22,2754,-78.73871452,35.76064286,M
1925321,4092012219,Thai Villa Restaurant,1319 BUCK JONES RD ,RALEIGH,27606-3328,+19194629010,1998-04-13,2757,-78.74231056,35.76486034,M
1925322,4092014892,Chef Mario,"2610 Wycliff RD, SUITE 23",RALEIGH,27607,+19197814141,2007-06-26,2762,-78.69062153,35.81786688,M
1925323,4092017606,FAIRFIELD INN & SUTIES RALEIGH CARY,1120 LEDSOME LN ,CARY,27511,+19193018467,2017-05-01,2763,-78.7485481,35.76241134,M
1925324,4092017060,DQ GRILL & CHILL #24227,2105 TEN TEN RD ,APEX,27539,+19193873809,2015-10-16,2765,-78.81900772,35.72167933,M
1925325,4092012113,China Chef,930 US 64 HWY W ,APEX,27523,+19194688982,1997-08-08,2771,-78.82081015,35.74556916,M
1925327,4092015642,EMBASSY SUITES AND FLYING SPOONS,8001 ARCO CORPORATE  DR ,RALEIGH,27617,+19195722200,2010-06-02,2796,-78.77640002,35.90726871,M
1925328,4092016377,LEE'S KITCHEN #2,1100 N RALEIGH BLVD ,RALEIGH,27610,+19195215957,2013-02-20,2798,-78.61144475,35.79422669,M
1925329,4092015033,Jersey Mikes Subs,1121-105 Falls River AVE ,RALEIGH,27614,+19198484343,2007-12-12,2788,-78.58829014,35.90616936,M
1925330,4092016150,DAIRY QUEEN ORANGE JULIUS,8321 BRIER CREEK PKY ,RALEIGH,27617,+19194842230,2012-05-04,2802,-78.78334742,35.90685073,M
1925332,4092018211,Town Hall Burger and Beer of Holly Springs,301 MATTHEWS DR,HOLLY SPRINGS,27540,nan,2019-10-30,2824,-78.79440661,35.66435998,M
1925337,4092018212,Just Salad,4025 LAKE BOONE TRL,RALEIGH,27607,+19199253400,2019-10-31,2839,-78.69709804,35.81457389,M
1925338,4092018047,J & S NEW YORK,2025 RENNAISANCE PARK PL ,CARY,27513,nan,2019-02-04,2859,-78.77209428,35.82791688,M
