"business_id","score","date","description","type"
"C33ED6EF-FC4C-15C6-36207FC1DF89A53A","95.5","20200220","","routine"
"1342994F-F0D9-139D-9056963F20F4E175","96.5","20200220","","routine"
"500638","96.5","20200220","","routine"
"F2052F4B-EB23-66D8-D1BA1ADE91728757","96.5","20200220","","routine"
"497763","94.5","20200225","","routine"
"82E4281C-5056-A20F-9EAE63907128D36F","94.5","20200225","","routine"
"01B874C7-5056-A20B-FAC01F14B4F6B8F2","98.5","20210107","","routine"
"0037D965-5056-A20B-FA0B75F4C9DC18A1","93.5","20200219","","routine"
"66E7E505-A048-2F97-83C4E09A70619793","93.5","20200219","","routine"
"3693AC7A-5056-A20F-9EAF41AD7D5E705D","97","20200220","","routine"
"42FD45F8-5056-A20F-9E2162A185614BEC","97","20200220","","routine"
"496685","97","20200220","","routine"
"81D000F3-FA8F-738D-0E8733E63249AA2D","97","20200220","","routine"
"0B0BA906-96F4-66D7-F7BF4DEEE9CBAF21","97.5","20200220","","routine"
"1C3F4999-5056-A20B-FADA3010FBFB557C","98","20200220","","routine"
"23AEC9B1-5056-A20B-FAC2849777152C28","98","20200220","","routine"
"499563","98","20200220","","routine"
"493909","98.5","20200220","","routine"
"01CD8DA3-5056-A20B-FA3443A0195B59FD","99.5","20210331","","routine"
"FAE86E45-C279-D25C-8E1740E8AAEB69EE","99","20210614","","routine"
"499855","99.5","20210614","","routine"
"042EDEB1-5056-A20B-FA3E9A1D5B0AFEA0","98.5","20210722","","routine"
"496522","98.5","20210722","","routine"
"494689","95","20200219","","routine"
"6618F1A1-5056-A20B-FAD86D8753C5186D","99.5","20200220","","routine"
"18D7612F-5056-A20F-9ECDF1A65A4B8835","90","20200225","","routine"
"496898","91.5","20200225","","routine"
"495302","93","20200225","","routine"
"984B27C9-5056-A20B-FACEEDF8939452C4","93","20200225","","routine"
"D247568D-E927-E87E-E0C2EA0C278B96D3","93.5","20200225","","routine"
"12ECC03D-5056-A20B-FA17359351256942","94","20200225","","routine"
"2B513A43-E231-EBD6-6BE6DBC3BB795F6B","94","20200225","","routine"
"496658","94","20200225","","routine"
"DB2D3D5A-5056-A20F-9E4EC46EA10B6E2C","95","20200225","","routine"
"14528769-5056-A20B-FAEA08DBD322A5A2","98.5","20201105","","routine"
"500899","98.5","20201105","","routine"
"527A3DB6-CFFC-428F-9A34-064A3E943FD5","98.5","20201105","","routine"
"9B150860-38DD-4D12-9638-955CF174E3BC","98.5","20201105","","routine"
"496845","95.5","20200219","","routine"
"B05B7B3B-F708-EA79-E8B28CB59039D270","95.5","20200219","","routine"
"1ABB4171-EAE2-7D68-DD280F5A391C370B","95.5","20200225","","routine"
"522369C5-0B21-32F8-19997B6DEE897B7A","95.5","20200225","","routine"
"DB55B764-5056-A20F-9EB9815BF95E5A44","95.5","20200225","","routine"
"501264","96","20200225","","routine"
"FACFBFCF-EE82-78A5-9A17A6B7D0E51865","96","20200225","","routine"
"4764659E-5056-A20F-9EA76821177426DC","96.5","20200225","","routine"
"AD263D62-CEEA-3AD1-2314B45C01B1A8CA","96.5","20200225","","routine"
"05FC4828-D045-412A-668B9DA54E40F115","97","20200225","","routine"
"7E119D52-1422-201B-19CAEAE6C7DCEE25","97","20200225","","routine"
"A8D4C88B-EC4C-41B3-5034B04DB4F0DAD4","97","20200225","","routine"
"F9D78239-061A-6098-C1A2858EF7FECA6E","97","20200225","","routine"
"99CB99EA-F3D4-6CDC-DCC9982F2125DCCC","95","20200226","","routine"
"1D9AB77A-C960-4205-A521-A64987EABF11","99","20200226","","routine"
"752E4B3E-5056-A20F-9E9931DA2662C42B","96","20200219","","routine"
"EB128562-E905-EFE9-D8F185BEE4EB0588","96","20200219","","routine"
"496902","96.5","20200219","","routine"
"4A3C65C2-F2CB-E5DD-B8FED42ADB69AF9D","96.5","20200219","","routine"
"504298","96.5","20200219","","routine"
"DC921DB4-5056-A20B-FAF61779B0272735","96.5","20200219","","routine"
"08B080BE-95E8-63F4-3A3FB5E8F57CEE9F","97","20200219","","routine"
"4D0343C6-E077-FC93-51688C91C74DF18B","97","20200219","","routine"
"75868A8B-9FA1-EEDB-2F55EA065AABBA70","97","20200219","","routine"
"A35FBCC6-C741-48D2-B564-47E0A4056E2D","97","20200219","","routine"
"FC5DCE00-5056-A20B-FAF4DCAEC18501BA","97","20200219","","routine"
"496180","98","20200219","","routine"
"A7958157-536C-44C4-AF3C-15CDA5BBDEA3","98","20200219","","routine"
"145D4445-6B40-1313-274E60C50A004F99","93.5","20180724","","routine"
"A189DAFF-1569-1909-365419F09D361ECF","86.5","20180725","","routine"
"509014","92","20180725","","routine"
"AC499555-D8D4-D1C4-3E7296A4D108EE12","94.5","20180725","","routine"
"504091","94.5","20180725","","routine"
"E176AE39-5056-A20B-FAE2E4040BE015DF","94.5","20180725","","routine"
"16BDD367-1088-10C6-EF6A868400CF1D52","94.5","20180725","","routine"
"6CB1B780-3048-9838-60C84A03E15A5C00","94.5","20180725","","routine"
"AA8A658B-3048-9838-FCA5A930A8E82BA2","95","20180725","","routine"
"498723","95.5","20180725","","routine"
"500781","95.5","20180725","","routine"
"498698","99.5","20201113","","routine"
"6CB1B780-3048-9838-60C84A03E15A5C00","94","20180724","","routine"
"496883","92","20180726","","routine"
"503824","93","20180726","","routine"
"506B26DF-F5A3-5F11-179B3649B36109D3","93.5","20180726","","routine"
"AEBDCCE6-CB16-6C9F-E266F828BD4E9192","94","20180726","","routine"
"661C3656-1422-201B-198084B6080485E6","95","20180726","","routine"
"12ECC03D-5056-A20B-FA17359351256942","95","20180726","","routine"
"527213","95","20180726","","routine"
"9235C852-FC50-46F1-62B2931081135190","100","20210625","","routine"
"AE1C1000-D64C-9CEF-F1B2C8BF12C3006C","92","20210625","","routine"
"808ED1DA-5056-A20F-9E693DC1A355BF47","93","20210625","","routine"
"495472","95","20210625","","routine"
"527694","94.5","20180724","","routine"
"AE3E8EF4-EA84-FABE-73AC41F56E1B6B64","95.5","20180726","","routine"
"C79C3F09-5056-A20B-FA2FBD2D5D8F8C50","95.5","20180726","","routine"
"379D5818-5056-A20F-9ECB365AC6D91981","96","20180726","","routine"
"500627","96.5","20180726","","routine"
"501252","97.5","20180726","","routine"
"CE03242B-5056-A20B-FAAA16E974522AB2","97.5","20180726","","routine"
"500166","97.5","20180726","","routine"
"F51B16D1-A821-A3FE-BDB9E5855E422D70","98","20180726","","routine"
"3693AC7A-5056-A20F-9EAF41AD7D5E705D","98","20180726","","routine"
"494674","98","20180726","","routine"
"DAB19450-94FE-B2EB-6374157B884A8BA5","98","20180726","","routine"
"8E651128-F5D9-1936-246B1771906FF55B","99","20201208","","routine"
"496282","95","20210412","","routine"
"C741E74E-BF31-DDEA-5B5919C475FB2223","95","20210412","","routine"
"495603","96.5","20210412","","routine"
"66E7E505-A048-2F97-83C4E09A70619793","96.5","20210412","","followup"
"E9492F8C-3048-98E5-1AA53582E27FCFC1","95","20180724","","routine"
"FD588D70-5056-A20F-9ECFB69D9B7FC426","95","20180724","","routine"
"4A3BE4C5-AA42-C63B-8B708382CF341E52","98.5","20180726","","routine"
"493909","99","20180726","","routine"
"F446E29B-3048-9838-60DC885717AD91C1","99","20180726","","routine"
"BAF57704-1422-201B-194EA2F8D7034481","72.5","20180727","","routine"
"241FCC70-B865-0DF4-75D9607CED905591","97","20180727","","routine"
"501438","91.5","20180727","","routine"
"85DDEAB2-C05E-535B-A456A7ADFD0FE305","94","20180727","","routine"
"501732","94","20210604","","routine"
"4A22381F-5056-A20B-FA4F7A9A474E1DD9","95","20210604","","routine"
"AEC4A85E-2A05-4703-AC6F-3A0D76EC1BD3","95","20210604","","routine"
"6ABFDD5F-131F-1770-9961176B5EA12E58","95.5","20180724","","routine"
"3AF26E2F-5056-A20B-FAB42C5D85B8CDEF","96","20180724","","routine"
"F4270DB0-5056-A20F-9E8C91AFD1982077","96","20180724","","routine"
"13DE1BDC-66EE-19C3-A0AC911834FBE245","96.5","20180724","","routine"
"497085","96.5","20180724","","routine"
"504306","96.5","20180724","","routine"
"6A5D5DF6-EFD2-98C8-8A4A38EF4B49132B","96.5","20180724","","routine"
"5142CC2C-5056-A20B-FA25B49A0C8F7143","97","20180724","","routine"
"71FEEBC7-14D8-61EA-BD6A90418372F656","97","20180724","","routine"
"496200","97.5","20180724","","routine"
"6F193691-3048-94EE-98AC19E56716A7CF","97.5","20180724","","routine"
"BA7F73B3-B030-5916-C4387364BCCF721F","97.5","20180724","","routine"
"498796","98","20180724","","routine"
"65E7EA53-5056-A20B-FA1E4824017DC16B","98","20180724","","routine"
"F1BAE4DC-5056-A20B-FA304C0A43762DDB","98","20180724","","routine"
"C7B27CB3-5056-A20B-FA095B4C42DBECDE","99","20180724","","routine"
"499563","99","20180724","","routine"
"B13CE900-5056-A20B-FA22EDA8A990D879","94","20180727","","routine"
"0955966E-B707-AD2C-284027D6708858FD","95","20180727","","routine"
"527215","96","20180727","","routine"
"500848","93","20180806","","routine"
"755018DA-AD5B-9774-1E8CE1FCCA552D96","97","20201118","","routine"
"501351","97.5","20201118","","routine"
"A4A90ED6-FBFC-9945-71254AF0E78EFB94","97.5","20201118","","routine"
"A706C6D3-C7F8-C1F3-B78A5879D60B77EC","97.5","20201118","","routine"
"6A3182DC-F1C5-98A9-7DC0989DBEF6DFFF","96","20180725","","routine"
"121B4F3B-1289-AA2E-4A2513621F4F6FD8","96","20180725","","routine"
"497243","96.5","20180725","","routine"
"527499","96.5","20180725","","routine"
"E1E59025-5056-A20B-FA4D890D35DB3303","96.5","20180725","","routine"
"500051","97","20180725","","routine"
"A8EDF33A-5056-A20B-FA8707A5F3A7C013","97","20180725","","routine"
"1443BAB5-5056-A20B-FA5BB7DBD520C4BA","97.5","20180725","","routine"
"4792D14A-5056-A20B-FAE38C8458910288","97.5","20180725","","routine"
"13E63639-13DF-13EB-F1A0679523BCA5CF","95.5","20200826","","routine"
"4254F71C-5056-A20B-FAC200BDD31334F9","99.5","20210602","","routine"
"494971","98","20180725","","routine"
"500897","98","20180725","","routine"
"501030","98","20180725","","routine"
"4E200853-5056-A20F-9E508C7FFDDE26FA","98.5","20180725","","routine"
"500747","98.5","20180725","","routine"
"51580247-0ABA-9730-DDCD2C607547D4D1","99","20180725","","routine"
"742CE6EC-5056-A20B-FA32D5D8ECC504B7","99.5","20180725","","routine"
"11CB05FB-BE0E-A9E2-6BD99AC14041D1A0","96.5","20180727","","routine"
"D655459E-95FF-6D26-BE46A233ED0AB437","96.5","20180727","","routine"
"DA7B268C-084C-BE9D-3FF7BBFF7D122273","96.5","20180727","","routine"
"CC650F41-5056-A20F-9E88B1E95DCFC4FB","","20200930","","routine"
"CB296741-F90A-801F-0B3D96E690433581","95","20200930","","routine"
"EB0826F7-B4EC-54EF-74762AFD69772267","95","20200930","","routine"
"499619","96","20200930","","routine"
"500166","96","20200930","","routine"
"519497","98.5","20180727","","routine"
"AB3AF8C1-3048-98E5-1A33D6763208E09C","98.5","20180727","","routine"
"493871","98.5","20180727","","routine"
"B8DC30D4-A205-3859-A8D61D500716D66D","99","20180727","","routine"
"CD50D406-5056-A20B-FA0DB00723BC6712","99","20180727","","routine"
"58AF22A2-5056-A20B-FA4AE4D7B5752163","95.5","20180802","","routine"
"C6DE99AE-A304-4FC5-86E459D99DB8C9FF","95.5","20180802","","routine"
"500946","95.5","20180802","","routine"
"E07FB51A-3048-9838-FC6F6D70714DB7F5","96","20180802","","routine"
"90E1CFA6-105E-1364-33FF8D1B15F7EC5D","96","20180802","","routine"
"B691B1AE-3048-983B-2647A091CB4DA7BB","96.5","20180802","","routine"
"496455","96.5","20200806","","routine"
"A8D4C88B-EC4C-41B3-5034B04DB4F0DAD4","96.5","20200806","","routine"
"E1FE0C91-D499-86BA-B2E6F281EBC1A18D","86","20180730","","routine"
"0A45A024-1422-201B-19D5ABA79D67ACF5","89","20180730","","routine"
"9C2F5425-154F-13B8-8BB698F8E851909E","100","20180731","","routine"
"831DDDF3-5056-A20F-9ED5147AF096445B","92.5","20180731","","routine"
"A6497D25-E3AD-5C3F-3B47DC757A7F7E1C","93","20180731","","routine"
"CF96BC50-5056-A20B-FA17D07CB74F9AB1","93","20180731","","routine"
"10D8C2DC-15E0-B1E5-8A51E3137020AC26","95","20180731","","routine"
"496700","96","20180731","","routine"
"D3D9C1AF-5056-A20B-FAB4B8BCD7ACBBCF","96","20180731","","routine"
"DC921DB4-5056-A20B-FAF61779B0272735","96","20180731","","routine"
"36901105-AF94-276A-AF3A0988F739F994","98","20200825","","routine"
"498463","98","20200825","","routine"
"7C5D899D-F7E2-7ED0-3F92012D21BDFBB9","98","20200825","","routine"
"1342994F-F0D9-139D-9056963F20F4E175","92","20180730","","routine"
"500800","93","20180730","","routine"
"89CA0FFF-5056-A20B-FA685C7DDEEA0CFE","94","20180730","","routine"
"10B95BE1-C6ED-6ED7-77651B9EDEF0A73C","94","20180730","","routine"
"499748","94.5","20180730","","routine"
"501671","95","20180730","","routine"
"D5233495-A2DD-396E-EE2183589A3E5969","95","20180730","","routine"
"E8309E19-D9EF-F75D-D1B18B5C4E1092EB","95.5","20180730","","routine"
"F2052F4B-EB23-66D8-D1BA1ADE91728757","95.5","20180730","","routine"
"53C96F31-5056-A20B-FA0948594D8DCCCF","95.5","20200529","","routine"
"3AC3EABA-5056-A20F-9E49783B68E4B8A7","94","20201012","","routine"
"498289","94","20201012","","routine"
"501122","96","20180730","","routine"
"C355B226-3048-9838-FC8911FA35AB6DA2","96","20180730","","routine"
"AABF6B67-EB0E-4201-11265A3FD56E76E6","96","20180730","","routine"
"4E3C5522-DC6D-2269-BFFA763D21DAF138","96.5","20180730","","routine"
"6DD4E0BA-9C4D-3CBB-B4CC93F4D8749B48","97","20180730","","routine"
"1492B259-95E8-1E13-D9337D6CFF34879F","98","20180730","","routine"
"6B8EC9B6-5056-A20B-FAFCD6C2A7AA35C7","98","20180730","","routine"
"CC53271A-07F5-3B48-ADE1E62CBB5C325A","98","20180730","","routine"
"6FBAD1A0-12EC-159B-0D288C042C07B40C","98","20180730","","routine"
"09F0350C-DCDB-B721-22A3A56A050176ED","98","20180730","","routine"
"495259","98","20180730","","routine"
"497945","90","20180809","","routine"
"CA8BF0D5-E17C-4409-8A8E-892941FEE85B","95","20210519","","routine"
"DA0E7D1E-3048-94EE-9853588B60CC3EAA","95","20210519","","routine"
"DA0ACC70-C66A-6300-983A89961FADB695","98.5","20180730","","routine"
"A179450E-5056-A20B-FA614C389002D0EE","99.5","20180730","","routine"
"6E9A838D-3048-94EE-987F85BF17E4234C","96.5","20180731","","routine"
"D13C8DEC-AC70-D696-CFF56AB6B589A8D6","97.5","20180731","","routine"
"684CA2CF-0F9D-C6A7-53EC6FB53E34EDDF","97.5","20180731","","routine"
"FCECC514-5056-A20F-9EDBF2C00C9960CD","97.5","20180731","","routine"
"3B69FF9E-BC6C-822F-E9A09A4806C07E23","98","20180731","","routine"
"557A640F-F4E5-1FA1-C2C79D8706A0AE46","98.5","20180731","","routine"
"64FF764D-5056-A20F-9E8FC59C6CE0714B","90.5","20180801","","routine"
"5133DCF2-04B5-55F3-98CF917D6654B8CA","90","20180801","","routine"
"70B59A41-5056-A20F-9E7214D66193149C","90","20180801","","routine"
"E1FE0C91-D499-86BA-B2E6F281EBC1A18D","90","20200916","","routine"
"11634540-F152-1361-31141526242A1DF3","92","20180801","","routine"
"14C89F67-C5DF-5132-5AEF1F436C0719AB","97","20180802","","routine"
"32D0ABA9-B28E-2393-C12A26A2C542B816","97","20180802","","routine"
"3A701B24-5056-A20B-FA33D4588F09068B","97","20180802","","routine"
"65806D9F-B753-159A-B17080BE2280AF10","97","20180802","","routine"
"6C855AEF-5056-A20B-FA6EDF34D3C7C196","97","20180802","","routine"
"1FF2514A-E49C-E32E-C0DF49DC3C2FE546","97.5","20180802","","routine"
"501619","97.5","20180802","","routine"
"60426FD5-5056-A20B-FA9509E43C6406E4","97.5","20180802","","routine"
"9B345E4F-11DF-1290-1EDF5C6010C8B099","97.5","20180802","","routine"
"D3C256E9-5056-A20B-FAC600AAEB208E06","98","20180802","","routine"
"9B3381FC-F9B8-51AE-BEB3F8D771CF8E74","98","20180802","","routine"
"F53C2D74-AD6B-5DC1-6D0C87B9E33C5133","90.5","20180807","","routine"
"8E0FA1B7-D23B-A868-E208BB16952D1A11","93","20180801","","routine"
"23B41132-AB27-1B81-D649A800004A9648","98","20180802","","routine"
"496909","98","20180802","","routine"
"1B03691F-F1DD-9632-9405368BB91F97AC","98.5","20180802","","routine"
"80D5854C-5056-A20B-FA01C7C8C5C42EA7","98.5","20180802","","routine"
"98E38A03-1422-201B-19A7C533564B14FF","98.5","20180802","","routine"
"EFE33C5F-0D40-DB64-DEBBFF4A4F33EE8C","99","20180802","","routine"
"F03F4BB1-914F-DC57-1FB3A50B25E0B936","90.5","20180806","","routine"
"4A2F7F4F-F86B-8A34-E0D1192B8D286697","90","20180806","","routine"
"4BF42C0E-5056-A20B-FA65F90B8C963989","83","20200106","","routine"
"500848","86.5","20200106","","routine"
"495301","94.5","20200106","","routine"
"6BC8C5E5-9738-A7E9-7194E8CC0328C643","93","20200505","","routine"
"495612","92","20200714","","routine"
"501818","93.5","20180801","","routine"
"6880E0F0-5056-A20B-FA2382F91CC779DF","91.5","20180806","","routine"
"5C06961C-BF95-3B43-415493D0133FDE77","95.5","20180806","","routine"
"500981","96","20180806","","routine"
"501801","96","20180806","","routine"
"68FBF412-B872-A8D8-3B34E14F61FB80BA","96","20180806","","routine"
"498181","96.5","20180806","","routine"
"501051","96.5","20180806","","routine"
"5736FB7C-5056-A20B-FA4BCE6C51C95EAA","96.5","20180806","","routine"
"A04F5E9A-5056-A20B-FA47079ECB9F98BD","96.5","20180806","","routine"
"6B31C364-E2EB-E795-1271A3B9C5B8072E","98","20200504","","routine"
"EF7B42A3-A44E-F1DC-0E5546757BEDA8B5","98","20200504","","routine"
"501732","93","20200511","","routine"
"1376F467-5F3B-FDED-BEF8FD05579810FD","94","20180801","","routine"
"419B9495-3048-98E7-04B94981720F4DCA","82","20180807","","routine"
"46B21B45-1422-201B-191ECFDB0267ADA4","90","20180807","","routine"
"499702","90","20180807","","routine"
"1DE6FB9E-3048-983B-267D9BECA1ED6162","93","20180807","","routine"
"D43A58B6-EAC4-5791-73643387029E2F85","94","20180807","","routine"
"E1FE0C91-D499-86BA-B2E6F281EBC1A18D","94.5","20180807","","followup"
"679AE30F-CCF4-3A34-EC46E9DA7063A5B4","95","20180807","","routine"
"98DA6FA5-B975-C2BB-4A9073EDF8BB0F94","95","20180807","","routine"
"7111AA91-C38E-66BB-4885C77719D7819B","95","20180807","","routine"
"1B21AFC8-D929-8EF9-9E644B17BFADF659","95","20180801","","routine"
"9939AD2C-9246-5340-485A365685ADB13A","95","20180801","","routine"
"DBDAF733-5056-A20F-9EB4AF71A37D6215","95","20180801","","routine"
"64185681-9BEA-44C8-1BFA3B05EBBF5C9C","90","20180802","","routine"
"494689","90","20180802","","routine"
"B6BAC401-BAA3-10FA-0795B50CBCD56A1B","90.5","20180802","","routine"
"1E5E002A-5056-A20B-FAD6B6D35E16A17E","94","20180802","","routine"
"501104","94","20180802","","followup"
"2D112D91-BB09-9B69-1764BECB5FF25589","95","20180802","","routine"
"DA998C5F-5056-A20B-FAFEA4A48CAB104B","95","20180802","","routine"
"3B69E29D-94F4-B972-396E696B95BE9A80","92.5","20191007","","followup"
"00047707-CE21-EB6F-6D7170D4282E86BE","93.5","20191007","","routine"
"339B30B0-C1B7-B02A-F98D31F2456A22C5","98","20201005","","routine"
"F84CB3DE-5056-A20B-FAD4FD0A1CE59175","95.5","20180801","","routine"
"69CF0C5F-5056-A20F-9E82E80598DF8B07","97","20180801","","routine"
"500340","98","20180801","","routine"
"527421","98.5","20180801","","routine"
"A3E9A8EE-140B-DA13-2412162733640787","98.5","20180801","","followup"
"CEB0873D-F845-7D5A-B87CDA236784719E","99.5","20180801","","routine"
"A751E7BD-E548-EDA8-0663BADBEB633173","95.5","20180807","","routine"
"7D477D2E-1422-201B-19C903267A7DE8D6","96","20180807","","routine"
"75BFDC7E-E8CC-3490-B868DAE86D0DE58C","96","20180807","","routine"
"918FFC45-0E86-D510-E0E0538112166958","96","20180807","","routine"
"44FA4765-D5B2-6F90-EC1E106DFAFE90CC","90","20200713","","routine"
"65F12B6A-0B26-93BB-B348BAAA5DA4893D","81","20180803","","routine"
"65F12B6A-0B26-93BB-B348BAAA5DA4893D","","20180803","","routine"
"9B883342-5056-A20F-9EF23FA57AAC65EB","","20180803","","routine"
"00E46BEC-5056-A20B-FA2E3FBCD0DA0514","96","20180807","","routine"
"39FFFC4D-0FC3-02FB-8A054728449C419A","96","20180807","","routine"
"9985A1EC-1496-7241-925B1496DDDB6F6D","96","20180807","","routine"
"8AB9D76B-07F9-71EE-1437B87A7A68029B","96.5","20180807","","routine"
"EF89241B-E261-9B19-98A6C46F629F0FF2","96.5","20180807","","routine"
"496730","97","20180807","","routine"
"497095","97","20180807","","routine"
"A420E689-90FE-A999-D942B066DF4D6C46","97","20180807","","routine"
"498833","93.5","20191206","","routine"
"9B883342-5056-A20F-9EF23FA57AAC65EB","90","20180803","","routine"
"51D33508-5056-A20F-9E4B3C1D93C2AF36","93.5","20180803","","routine"
"FE20CCFA-5056-A20B-FAB99CA5A40EBD85","94.5","20180803","","routine"
"F9BA543B-5056-A20B-FA31A620EDB4DFA2","96.5","20180803","","routine"
"EC4FC28D-E0BD-8542-AB5CC495EE71B4A8","96.5","20180803","","routine"
"3BB6CC45-A042-719B-DBF4066B73CEC243","97.5","20180803","","routine"
"512652","97.5","20180803","","routine"
"BD0D97BE-FA5C-C29B-6089057FD3C881D9","97.5","20180803","","routine"
"4AC07869-A871-4D6A-8E9364532DA501B9","98","20180803","","routine"
"092CE332-5056-A20F-9E7DFF0F18022DB7","98","20180803","","routine"
"E3F44035-5056-A20F-9EB0F19CD65D0F09","93.5","20191003","","routine"
"498698","98.5","20180803","","routine"
"E6AECB44-5056-A20B-FA77B8F61D8B19E8","99.5","20180803","","routine"
"6B66F5CC-5056-A20F-9E46354F416E659C","92","20180809","","routine"
"155F3C7A-7D26-5310-B208FB954BE96976","92.5","20180809","","routine"
"4899642D-5056-A20B-FA11F3058E5047FF","92.5","20180809","","routine"
"5F260812-DBCE-0FA0-05ACDB18AA72ADE7","92.5","20180809","","routine"
"1B4CC912-5056-A20B-FAEB01460A2B8F33","93","20180809","","routine"
"13634463-5056-A20B-FA3153397BCF0080","94","20180809","","routine"
"496311","95","20180809","","routine"
"A9116A55-5056-A20B-FACFB63FDA401BB5","95.5","20180809","","routine"
"6ABD6A79-5056-A20B-FA2D976C30A46DE9","95.5","20180809","","routine"
"68F0FE97-EF4B-3983-29E80D6C59FE0D7A","97","20180806","","routine"
"527365","97","20180806","","routine"
"49CCB818-3048-94EE-989F432B0139E50F","97.5","20180806","","routine"
"F849C73E-920F-B5D1-F4D51BF19B4D4060","97.5","20180806","","routine"
"504CEB2E-D57C-41B6-96FAAD390C0B8A5D","98","20180806","","routine"
"4C63DEF0-5056-A20B-FA81896C7ADFDD98","98","20180806","","routine"
"22D8D63D-0A57-E8B1-965C6448D1A3A91B","99","20180806","","routine"
"496197","99","20180806","","followup"
"D1C51E9B-CCA5-C068-2570BC825B339329","95.5","20180809","","routine"
"F8F2286C-81C7-8C7F-4B42E73BA944C35E","95.5","20180809","","routine"
"498688","98","20180807","","routine"
"A6635710-B6D4-24AB-FBC60C957446178C","98","20180807","","routine"
"55A78217-DF87-E9E5-0BB339E9743B4CAA","98","20180807","","routine"
"502045","98","20180807","","routine"
"F8393485-0B14-614F-CB4DB42654269E05","98.5","20180807","","routine"
"0862E502-F471-EE90-17BDAA9CFA59CD97","99.5","20180807","","routine"
"3B65F0E5-5056-A20B-FA440E8682F0B4AD","91","20180808","","routine"
"A929ED30-083A-A126-EBACEC0A31D87980","90.5","20180808","","routine"
"117AA727-1100-178D-CBD6C473451776C6","92","20180808","","routine"
"DE85E2A9-1422-201B-19B840FA7FCC8C11","92.5","20180808","","routine"
"935A33F2-5056-A20B-FA7BFE85D9D780B9","98","20210628","","routine"
"501890","93.5","20210630","","routine"
"EF723E5A-F3D8-73A1-99D5743A9BEE0842","93.5","20210630","","routine"
"501810","94.5","20210630","","routine"
"FFD425F2-3048-98E7-042DD51886117F35","94.5","20210630","","routine"
"03F6DFA9-5056-A20B-FAC8071FACF91E83","96.5","20210630","","routine"
"500358","96.5","20210630","","routine"
"BA924BE0-99F4-5DBE-0C963B9FF9B3FA51","96.5","20210630","","routine"
"EB128562-E905-EFE9-D8F185BEE4EB0588","96.5","20210630","","routine"
"52F8F46D-5056-A20F-9E513E480EB04FAB","98","20210630","","routine"
"9C2F5425-154F-13B8-8BB698F8E851909E","98","20210630","","routine"
"23AEC9B1-5056-A20B-FAC2849777152C28","98.5","20210630","","routine"
"93F6A569-0C60-5C55-DFD0BD4C91B2D857","94.5","20210702","","routine"
"BEB7E8FF-A5F8-4E21-A36E6C1358AF3C30","95","20210707","","routine"
"C5CBE5F9-5056-A20B-FA53389171E7F32A","84","20210708","","routine"
"F678B0F1-5056-A20F-9EE65B15ADFDADFA","91","20210708","","routine"
"36438DBC-B339-92E3-2F5ABA5931586B38","92","20210708","","routine"
"A6635710-B6D4-24AB-FBC60C957446178C","99","20210628","","routine"
"FFBE95EE-A52E-F2AC-419DBC7F49A484A2","99","20210628","","routine"
"DAE599A0-5056-A20B-FA17EB3C3564FC8F","95","20210712","","routine"
"500601","96.5","20210712","","routine"
"DD8B2323-B85E-0317-D5743B9690CF9D3B","98","20210712","","routine"
"475085E1-9FEB-6AD4-48F03ACC9734A7E8","98.5","20210712","","routine"
"503825","98.5","20210712","","routine"
"51E495D9-5056-A20F-9E50348A9FC40304","98.5","20210712","","routine"
"6ABFDD5F-131F-1770-9961176B5EA12E58","98.5","20210712","","routine"
"C1D9767A-5056-A20F-9E159076A02FF4CF","93.5","20210714","","routine"
"A8EDF33A-5056-A20B-FA8707A5F3A7C013","94","20210714","","routine"
"943AE80A-F677-7475-A43E385C69020558","94.5","20210714","","routine"
"F8E20F14-5056-A20B-FAA40E4AA6964166","94.5","20210714","","routine"
"102BD5D6-9918-1501-C0F310627A616BAB","95.5","20210723","","routine"
"83900FAA-AE25-4F55-AE31-B5AF9650692B","95.5","20210723","","routine"
"497948","97","20210723","","routine"
"9596954F-9446-BF50-338802B37C19D317","97","20210723","","routine"
"5974DF12-5056-A20F-9E8473AB7843B29C","90","20210629","","routine"
"DE4CECB2-A59E-5221-23B489D75D9B485F","93","20210629","","routine"
"7D21D1F8-5056-A20F-9E49073F806C5D22","94","20210629","","routine"
"CB1E085F-1422-201B-19A94D4E0CA86E7D","94.5","20210629","","routine"
"B27A20F9-E239-40FD-C00BB01B921F8491","95","20210629","","routine"
"194B6619-1014-8C9B-876412C4C14823C6","95.5","20210629","","routine"
"4DD48454-E096-9B1D-1F9569D81C76345B","95.5","20210629","","routine"
"4A4EC0C8-5056-A20B-FA4D3D17E7243BBD","96","20210629","","routine"
"501438","96","20210629","","routine"
"2FCF7845-D577-14AE-3025EA55A253E9F9","96.5","20210629","","routine"
"4544CBF2-E734-CE16-25F4C2C4A032643E","97","20210629","","routine"
"46210F0C-5056-A20B-FA36B58BE8F0DB6B","97","20210629","","routine"
"7E09892F-D94F-4A13-86215360297FBD6A","97","20210629","","routine"
"82B24B07-A15C-42F1-8645-5B409F6AC82E","97","20210629","","routine"
"E91C1C43-F82B-EFE7-1C13E3E70B340213","97","20210629","","routine"
"672BF2CC-E883-EE02-B963DD1A5AC57D60","97.5","20210629","","routine"
"497763","98","20210629","","routine"
"9F43DFA3-3048-94EE-98689E98E9D7A293","98","20210629","","routine"
