"business_id","name","address","city","state","postal_code","latitude","longitude","phone_number"
"4E411F8A-5056-A20F-9E5C1F98C540035C","LA MADELEINE","6320 PLANTATION CENTER DR ","RALEIGH","NC","27616","","","19198730131"
"AE3BC6FF-5056-A20B-FA8786E4EE0AC607","ST. ROCH","223 S WILMINGTON ST ","RALEIGH","NC","27601","","","19193220359"
"CBD62F96-5056-A20F-9E7C29BA1945C072","41 NORTH COFFEE CO.","41 N MAIN ST ","WENDELL","NC","27591","","","19192726650"
"942286B3-5056-A20B-FAC8559D2FAFFCD2","EURO CAFE","5959 TRIANGLE TOWN BLVD ","RALEIGH","NC","27616","","","19193000041"
"FFCD9A1E-CD01-43B8-FFCD9A668098A682","BREWERY BHAVANA","218 S BLOUNT ST ","RALEIGH","NC","27601","","","19198299998"
"4BA586B3-977C-C97E-A31C2F4FF4F5C36D","STELLINO'S","1150 PARKSIDE MAIN ST ","CARY","NC","27519","","","19196945761"
"EB6D6783-5056-A20F-9E137D96DD69C2D4","PERSIS INDIAN GRILL","1116 PARKSIDE MAIN ST ","CARY","NC","27519","","","19193781819"
"379D5818-5056-A20F-9ECB365AC6D91981","BURGER KING #11244","2791 Nc 55 HWY ","CARY","NC","27511","","","19193870071"
"C236226E-A5AE-24C0-6A70785689B798DD","CELLAR 55","1351 E BROAD ST ","FUQUAY-VARINA","NC","27526","","","19194461156"
"D1D46A7B-5056-A20F-9E42C26885A9D53D","MCDONALDS #29233 BRIER CREEK WALMART","10050 GLENWOOD AVE ","RALEIGH","NC","27617","","","19199578404"
"73865518-5056-A20B-FAF0E76F35A224A4","Kathmandu Kitchen","1275 NW MAYNARD RD ","CARY","NC","27513","","","19195353026"
"666190F8-5056-A20B-FAB6FA202294367A","EL RINCON PERUANO","7909 FALLS OF NEUSE RD ","RALEIGH","NC","27615","","","19842336263"
"65F6F8D2-5056-A20B-FAA0283CE2823537","JUICE VIBES","1369 KILDAIRE FARM RD ","CARY","NC","27511","","","19193378923"
"B4A8B271-ACF4-285E-5E7FB2B12F65A655","KEITHS CORNER CAFE","13037 Keith Store  RD ","WAKE FOREST","NC","27587","","","19192103467"
"5F075107-C6DB-FE05-827BB5A6BA975382","Mo Fu Shoppe","321 S Blount ST ","RALEIGH","NC","27601","","","19193018465"
"2FED61A7-0321-D16B-49411592110EC058","Eighty 8 Bistro","1077 DARRINGTON DR ","CARY","NC","27513","","","19193770152"
"663EFA75-5056-A20B-FAC27417D8F48610","PEI WEI ASIAN DINER #282","1107 PINE PLAZA ","APEX","NC","27523","","","19199245506"
"F4270DB0-5056-A20F-9E8C91AFD1982077","NEW CHINA","949 N HARRISON AVE ","CARY","NC","27513","","","19193809328"
"3A219D71-5056-A20B-FAD7AF56F59169CA","OAK CITY PIZZA","206 FOREST HILLS DR ","GARNER","NC","27529","","",""
"3AA924F3-5056-A20B-FAEACFED73B6D273","SANDELLA'S","15 E PEACE ST ","RALEIGH","NC","27604","","","13366138276"
"6C3B4E8E-962E-62BE-5B2E8CBDACA7D58B","DAVID'S DUMPLING &amp; NOODLE BAR","1900 HILLSBOROUGH ST ","RALEIGH","NC","27607","","","19192394536"
"3A9B7752-5056-A20B-FA75F27AE02F51B3","TASTE OF CHINA","14460 FALLS OF NEUSE RD ","RALEIGH","NC","27614","","","19194883737"
"F51B16D1-A821-A3FE-BDB9E5855E422D70","Panera Bread #601879","2410 Landmark DR ","RALEIGH","NC","27607","","",""
"51E495D9-5056-A20F-9E50348A9FC40304","TROPICAL SMOOTHIE CAFE NC-55","6679-101 FALLS OF NEUSE RD ","RALEIGH","NC","27615","","","19198792233"
"AE1442A9-5056-A20B-FAE4EDB428BA87B9","CHIPOTLE #3024","1385 N MAIN ST ","FUQUAY-VARINA","NC","27526","","","19195670206"
"665258EC-5056-A20B-FA3AE3D11C5BE87A","PHO VIETNAM","2811-109 HILLSBOROUGH ST ","RALEIGH","NC","27607","","","19196150741"
"982B56F2-016E-45EE-E7C62CAC1D6A1847","XL SIDELINE, LLC","106 INVESTMENT BLVD ","APEX","NC","27502","","","19193872955"
"5F37F76B-049D-BA96-E34D5E7414343BC6","Dan Sushi Hibachi","1313 N Main ST ","FUQUAY-VARINA","NC","27526","","","19195778000"
"4DE4A44F-5056-A20F-9E0F2AEDFC7E22BB","BOCCI TRATTORIA &amp; PIZZERIA","2412 HILLSBOROUGH ST ","RALEIGH","NC","27607","","",""
"6B8EC9B6-5056-A20B-FAFCD6C2A7AA35C7","BRIER CREEK BEER GARDEN","8521-101 BRIER CREEK BLVD ","RALEIGH","NC","27617","","","19844392330"
"AACDC642-5056-A20B-FAFC3B9AF2F3BDF0","THE MASON JAR TAVERN","305 S MAIN ST ","FUQUAY-VARINA","NC","27526","","","19197625555"
"9226A5E2-5056-A20B-FA8CC21D7B897B7C","SHISH KABOB ","9101 LEESVILLE  RD ","RALEIGH","NC","27613","","","19198481211"
"6D6BC1B4-5056-A20B-FA42993469572AE9","ARBYS #6657","9221 FAIRBANKS RD ","RALEIGH","NC","27613","","","19193292768"
"9D975F40-5056-A20B-FABF7C587D926528","RANDY'S PIZZA #9","941 N HARRISON AVE ","CARY","NC","27513","","","19193770742"
"F86F9854-5056-A20B-FADD8A7FF6F697A6","BREW AT THE CARY THEATER","122 E CHATHAM ST ","CARY","NC","27511","","","19194005473"
"D3EE8593-5056-A20B-FAE8347F0640E170","SOUTHERN PEAK BREWERY","950-100 WINDY RD ","APEX","NC","27502","","","19193147300"
"042EDEB1-5056-A20B-FA3E9A1D5B0AFEA0","CRAFTY BEER SHOP","8450 HONEYCUTT RD ","RALEIGH","NC","27615","","","19197030874"
"7CED075A-5056-A20B-FAC4142B177D629D","Supremo's Pizza","2822  NEW BIRCH  DR ","RALEIGH","NC","27610","","","19199773218"
"672274DD-5056-A20B-FAA690277F658EE4","ARBY'S #6554","1031 HARRISON AVE ","CARY","NC","27513","","","19194691887"
"D3AEEAA0-5056-A20B-FAD3D98905DE3F96","CHUY'S #72","1035 PARKSIDE MAIN ST ","CARY","NC","27519","","","19193887453"
"38F13A31-5056-A20B-FA3F785690868CF0","BOULEVARD PIZZA","2925 WENDELL BLVD ","WENDELL","NC","27591","","","19193650040"
"9DA8FA5C-5056-A20B-FAC7312404AE042B","RALEIGH ROADHOUSE","510-010 GLENWOOD AVE ","RALEIGH","NC","27603","","","19842009307"
"E242FA1A-5056-A20B-FA6319C7F12F6FF2","EGGS UP GRILL #17","1436 N MAIN ST ","FUQUAY-VARINA","NC","27526","","","19192854463"
"984B27C9-5056-A20B-FACEEDF8939452C4","Pista House","6105 GRACE PARK  DR ","MORRISVILLE","NC","27560","","","19192346281"
"A141DE7A-5056-A20B-FA99600124E8E885","THE FORKS CAFETERIA AND CATERING","339 S BROOKS ST ","WAKE FOREST","NC","27587-2901","","","19195566544"
"B2BABF61-5056-A20B-FABD804AEBA96A22","OAK CITY BREWING COMPANY","616 N FIRST AVE ","KNIGHTDALE","NC","27545","","",""
"DAA2D443-5056-A20B-FA2F711F8B4312CF","DESI MAZAA","212 GRANDE HEIGHTS DR ","CARY","NC","27513","","","19196519302"
"0C2C5E3B-5056-A20B-FADB30D2B1E4C61B","CHAMPA THAI &amp; SUSHI","8521 BRIER CREEK  PKY ","RALEIGH","NC","27617","","","19198060078"
"AA281F13-5056-A20B-FA81519D344CC955","EDWARDS MILL BAR AND GRILL ","3201 EDWARDS MILL RD ","RALEIGH","NC","27612-5385","","","19197835447"
"F82BD928-5056-A20B-FAF837D7D078176A","JIMMY JOHN'S #3436","2012 BOULDERSTONE WAY ","CARY","NC","27519","","","19194610171"
"0396BE7C-5056-A20B-FA84AEE80B8F75F3","STARBUCKS #19453","185 GRAND HILL PL ","HOLLY SPRINGS","NC","27540","","","19195573246"
"854591AB-082C-DFBF-C892B62E0CAD21DE","FIVE GUYS #1784","5501-106 CAPITAL BLVD ","RALEIGH","NC","27616","","","19842320547"
"1DB01565-5056-A20B-FA91DAA293B3A628","3 AMIGO'S","3470 KILDAIRE FARM RD ","CARY","NC","27518","","","19193552237"
"1B07758E-5056-A20B-FA4280278BF4BE9F","Bogey's Bistro","2300 OLD MILBURNIE RD ","RALEIGH","NC","27604-9778","","","19194280938"
"EC391D99-BABA-19A1-C292C0FFB1FE7732","WINE &amp; BEER 101","1228-104 HERITAGE LINKS DR ","WAKE FOREST","NC","27587","","","19195544638"
"443EE7A3-5056-A20B-FA83BBE900653EC0","ZEBON HIBACHI &amp; DELI","3524 DAVIS DR ","MORRISVILLE","NC","27560","","","19196564158"
"EC6258FC-CA34-F7AC-A8F00A4F15A2CB24","Mediterra","108 GRAND HILL PL ","HOLLY SPRINGS","NC","27540","","","19197627851"
"650E1DF6-5056-A20F-9E66C30F79901428","CAFE LUCARNE","309 BLAKE ST ","RALEIGH","NC","27601","","","19198037475"
"6522A27C-5056-A20F-9E582AFBA03DB9F6","STARBUCKS # 26652","212 HINTON OAKS BLVD ","KNIGHTDALE","NC","27545","","","19198015181"
"C25D1EF1-EE87-FF02-C033DFF48441496E","GREEK BASMA","7272 GB ALFORD HWY ","HOLLY SPRINGS","NC","27540","","","19192850808"
"9F441D65-5056-A20B-FAD73131C6FC11CD","YUMMY HIBACHI","7110 KNIGHTDALE  BLVD ","KNIGHTDALE","NC","27545","","","19193730325"
"FC3CEA1F-5056-A20B-FA13A149062831ED","CIRCLE K/SUBWAY #2724280 ","4402 TEN TEN RD ","APEX","NC","27539","","","19193637650"
"E204DECE-5056-A20B-FA9B746710617097","RED ROBIN #688","10 CABELA DR ","GARNER","NC","27529","","","19194442142"
"F84CB3DE-5056-A20B-FAD4FD0A1CE59175","VERANDAH","301 S ACADEMY ST ","CARY","NC","27511","","","19193077070"
"BBBF537D-9888-8090-88AC4D12F77BA907","HARRIS TEETER #43 STARBUCKS","3638 ROGERS RD ","WAKE FOREST","NC","27587","","","19195629521"
"571DB407-5056-A20F-9E989A34D651F50C","LIVING KITCHEN","555-100 FAYETTEVILLE ST ","RALEIGH","NC","27601","","","19193243515"
"6CA84F8A-5056-A20B-FAE46BA5081EF8B4","LEDO PIZZA","982 HIGH HOUSE RD ","CARY","NC","27513","","","19196941116"
"8534D8FD-E359-5B3A-636CB5633C949875","WINGS OVER RALEIGH","2900-100 HILLSBOROUGH ST ","RALEIGH","NC","27607","","","19195469111"
"855357D6-FEF7-858F-1086A047E1067CF3","MIKE'S PIZZA &amp; ITALIAN RESTAURANT","3919 NEW BERN AVE ","RALEIGH","NC","27610","","","19192500700"
"644A7C4F-DC9F-9EB1-32A0BED68F0A3808","SHEETZ #607","40 CABELA DR ","GARNER","NC","27529","","","19196621390"
"CE2566DF-5056-A20B-FAC48712B366498D","H STREET KITCHEN","2420 HILLSBOROUGH ST ","RALEIGH","NC","27606","","","19197451983"
"5036C625-5056-A20B-FA89915156885BEE","SPRING CAFE 2","2900-104 SPRING FOREST RD ","RALEIGH","NC","27616-1895","","","19199773679"
"6437BA01-0876-AB01-9773A2CC7BBA38B4","WOLVES DEN","1060 WILLIAM MOORE DR ","RALEIGH","NC","27606","","","19195136432"
"CE03242B-5056-A20B-FAAA16E974522AB2","CLEAN EATZ","7461 SIX FORKS RD ","RALEIGH","NC","27615","","","19197483770"
"D3C256E9-5056-A20B-FAC600AAEB208E06","NOODLE BLVD.","919 N HARRISON AVE ","CARY","NC","27513","","","19196781199"
"CE238BCB-5056-A20B-FAE1713B41F5E3A0","STARBUCKS #8589","4325-2119 GLENWOOD AVE ","RALEIGH","NC","27612","","","19197880656"
"0A9D1E6C-5056-A20F-9E228EB14DE1FF2A","GALAXY FUN PARK","14460 FALLS OF NEUSE RD ","RALEIGH","NC","27614","","","19195844000"
"CCFFF1DA-5056-A20B-FA8F5FF21E08BC5C","FREDDY'S FROZEN CUSTARD &amp; STEAKBURGERS #3207","221 GRAND HILL PL ","HOLLY SPRINGS","NC","27540","","","19195573421"
"64185681-9BEA-44C8-1BFA3B05EBBF5C9C","ESMERALDA GRILL","748 E CHATHAM ST ","CARY","NC","27511","","","19193772455"
"CDEC847A-5056-A20B-FA329E26E909A396","NILE CAFE","8204 TRYON WOODS DR ","CARY","NC","27518","","","19192294664"
"33E64944-5056-A20B-FA7D53AD299160B9","BARE BONES","301 FAYETTEVILLE ST ","RALEIGH","NC","27601","","","19198250995"
"C52097AA-5056-A20F-9E804D22850C2FD2","BRIGS AT THE FOREST","12338 WAKE UNION CHURCH RD ","WAKE FOREST","NC","27587","","","19195568422"
"6893FBB1-EBEB-9225-6214F6F22A3CB648","FIVE GUYS #1797","1075 PINE PLAZA BLVD ","APEX","NC","27523","","","19196160011"
"D5A13ECD-9705-D765-A0EFFCE2FE6E5E37","WENDY'S #6328","6611 GLENWOOD AVE ","RALEIGH","NC","27612","","","19197821065"
"68B20450-DD36-2DF4-E11534A850979A5B","AMC Holly Springs 9","320 GRAND HILL PL ","HOLLY SPRINGS","NC","27540","","","19192850580"
"44B18F25-5056-A20F-9E1D0292AC9AED26","ROSATI'S","2101-F S MAIN ST ","WAKE FOREST","NC","27587","","","19194884294"
"3AE0645B-BDC3-4C71-0EA11FBA2440881F","BURGER KING #1094","6300 Capital BLVD ","RALEIGH","NC","27616-3048","","","19198726307"
"57315D3F-5056-A20F-9E16A976E7956B24","PIEOLOGY #8094","4158 MAIN AT NORTH HILLS ST ","RALEIGH","NC","27609","","","19198035860"
"BE4A0BA2-5056-A20B-FA5E90307FA505BD","SALVIO'S PIZZERIA","6325 FALLS OF NEUSE RD ","RALEIGH","NC","27615","","","19199815678"
"D0DDF8CC-5056-A20B-FA55BCB50A829816","WENDY'S 6305","1213 NW MAYNARD RD ","CARY","NC","27513-8720","","","19194680925"
"6FC2C377-D3B7-CB33-A444EB05CEDD1207","FOX AND HOUND #65077","4158  MAIN AT NORTH HILLS ST ","RALEIGH","NC","27609","","","19197814496"
"834A14DE-5056-A20F-9E389DA914FF003F","THE LOCAL @ ALLSCRIPTS","305 CHURCH AT NORTH HILLS ST ","RALEIGH","NC","27609","","","19193291902"
"A1C855DB-5056-A20B-FAEBD8D566722F3B","CANTINA 18 MORRISVILLE","3305 VILLAGE MARKET PL ","MORRISVILLE","NC","27560","","","19196945618"
"CC650F41-5056-A20F-9E88B1E95DCFC4FB","RESIDENCE INN DOWNTOWN RALEIGH","616 S SALISBURY ST ","RALEIGH","NC","27601","","","19198560017"
"E72EEA97-5056-A20B-FAB44BD74F74501B","MCALISTER'S DELI #100958","1061 PINE PLAZA DR ","APEX","NC","27523","","","19193626518"
"2726FF07-5056-A20B-FA789403EFDD9A51","Benny Capitale's","121-110 Fayetteville ST ","RALEIGH","NC","27601","","","19192394173"
"AEDDCB63-5056-A20F-9E3B391576D180BA","MCDONALDS #15546","3508 MILLBROOK RD ","RALEIGH","NC","27613","","","19197813702"
"4DF54B7D-5056-A20F-9E95E340D523E3AB","STARBUCKS #29148","1101 PINE PLAZA DR ","APEX","NC","27523","","","19193383360"
"FAD8898C-985A-EF7D-589E10AD9D42E725","SAN JUAN MEXICAN RESTAURANT ","3501 FORESTVILLE RD ","RALEIGH","NC","27616","","","19192177918"
"4DD4093C-5056-A20F-9EBF85A9CC58778E","PHAT CHICKEN","717 E MARTIN ST ","RALEIGH","NC","27601","","","19195897428"
"66D3176A-5056-A20B-FA69D1439CF2E0D9","HARRIS TEETER 138 STARBUCKS","98 CORNERSTONE DR ","CARY","NC","27519","","","19194671259"
"3A5E4081-5056-A20B-FA2CB25FE6E3E170","CHIOS ROTISSERIE","2656 TIMBER DR ","GARNER","NC","27529","","","19197731016"
"3A701B24-5056-A20B-FA33D4588F09068B","CULVER'S OF WAKE FOREST","2819 ROGERS RD ","WAKE FOREST","NC","27587","","","19194351053"
"ADDA8D14-5056-A20B-FA7528D4B675D29B","HICKORY TAVERN #29","401 VILLAGE WALK DR ","HOLLY SPRINGS","NC","27540","","","19195572064"
"FDB852AA-93A1-E5D1-F4E1D70A4329C315","STONERIDGE","105 CONVENTION DR ","CARY","NC","27511","","","19194600560"
"355381FE-5056-A20B-FA5E5B4B5F8D5AD5","WHICH WICH #182","8521 BRIER CREEK PKY ","RALEIGH","NC","27617","","","19195446776"
"3DD62B1C-5056-A20B-FA069DA3D6AA8713","SERGIO'S PIZZA","7440 LOUISBURG RD ","RALEIGH","NC","27616","","","19198763116"
"66C52549-5056-A20B-FA0AFF8EEF333FC3","THAI LOTUS","3450 KILDAIRE FARM RD ","CARY","NC","27518","","","19842297333"
"5F260812-DBCE-0FA0-05ACDB18AA72ADE7","Texas Roadhouse #594","201 Grand Hill PL ","HOLLY SPRINGS","NC","27540","","","19195771900"
"3A87EDCF-5056-A20B-FA25D788F47B2FE9","SOM'S CAFE","3700 GLENWOOD AVE ","RALEIGH","NC","27612","","","19195261790"
"846B68F7-5056-A20F-9EEB4409B06C05E5","JADE GARDEN CHINESE RESTAURANT","1207 HILLSBOROUGH ST ","RALEIGH","NC","27603","","","19195941813"
"B078C1DD-D039-AAC2-B73A8A215D214424","Kale Me Crazy","302 Colonades WAY ","CARY","NC","27518","","","19192002960"
"CEB0873D-F845-7D5A-B87CDA236784719E","OAKWOOD PIZZA BOX","610 N PERSON ST ","RALEIGH","NC","27604","","",""
"6A6BD37A-5056-A20B-FACF41D8EF2FDBD2","WILD WING CAFE #119","7900 Brier Creek PKY","RALEIGH","NC","27617","","","19199572000"
"B05B7B3B-F708-EA79-E8B28CB59039D270","Taco Bell #2836","3224 S Wilmington ST ","RALEIGH","NC","27603","","","19197791522"
"EB4C5AC7-5056-A20F-9EBA564D4F6C6F7D","PRO'S EPICUREAN MARKET &amp; CAFE","211 E CHATHAM ST ","CARY","NC","27511","","","19193771788"
"1B76CB25-02DE-CB3F-E5E038EF7FC9BE28","PINOT'S PALETTE","1553 BEAVER CREEK COMMONS DR ","APEX","NC","27502","","","19192961741"
"0EF3D662-5056-A20B-FACA0A07BE0C8D8B","THE PICKLED ONION","10750 WAKEFIELD COMMONS DR ","RALEIGH","NC","27614","","","19198484161"
"38216F98-DCD7-AD59-F7D0E64FBAEA25B8","Firehouse Subs #1052","413 Village Walk DR ","HOLLY SPRINGS","NC","27540","","","19842252550"
"2DBBA277-5056-A20B-FAC5D1ABF24A35BD","SOUTHERN HARVEST AT THE MATTHEWS HOUSE","317 W CHATHAM ST ","CARY","NC","27511","","","19193086665"
"4FE53DEF-5056-A20B-FA9AF25959E739CF","THE WAKE ZONE ESPRESSO","6108 Old Jenks  RD ","APEX","NC","27502","","","19192674622"
"CC13F567-5056-A20F-9E0D29B1DE96A3D4","Wake Forest Juice Bar","1040 FORESTVILLE RD ","RALEIGH","NC","27587","","","19195541228"
"8FAF7E09-E437-5B80-D70E21AED179282C","HYATT PLACE NORTH RALEIGH-MIDTOWN FOODSERVICE","1105 Navaho DR ","RALEIGH","NC","27609","","","19198779997"
"51D33508-5056-A20F-9E4B3C1D93C2AF36","COCO BONGO","2400 HILLSBOROUGH ST ","RALEIGH","NC","27607","","","19842420898"
"AFCCB440-5056-A20F-9EBB2855630D1EFA","MCDONALDS #32336","1001 MORRISVILLE CARPENTER RD ","MORRISVILLE","NC","27560","","","19194607228"
"A6912373-BB5E-B9C2-57ABE6182ED86AD1","FESTEJOS EXPRESS RESTAURANT","421 CHAPANOKE RD ","RALEIGH","NC","27603","","","19198098695"
"EB9B6EB9-5056-A20F-9EDE59915B09DAAD","KUNG FU TEA","966 HIGH HOUSE RD ","CARY","NC","27513","","","19196501522"
"FDC8BF3D-DB96-C803-61F57640FC7A7219","CHRONIC TACOS OLIVE PARK","9424 FALLS OF NEUSE RD ","RALEIGH","NC","27615","","",""
"AC5BBE77-A7CA-6DB9-C807016AA9202B81","Wayback Burgers","6320-116 Capital BLVD ","RALEIGH","NC","27616","","","19199774444"
"742CE6EC-5056-A20B-FA32D5D8ECC504B7","SPRING CAFE","2900 SPRING FOREST RD ","RALEIGH","NC","27616-1895","","","19199773679"
"6B497397-5056-A20F-9EFAA6B192EF0406","ZAXBY'S #66201","1341 N MAIN ST ","FUQUAY VARINA","NC","27526","","","19195523981"
"D95975FD-C149-D16F-BBD61016DEF3C897","CRISTO'S BISTRO","5217 SUNSET LAKE RD ","HOLLY SPRINGS","NC","27540","","",""
"0B0BA906-96F4-66D7-F7BF4DEEE9CBAF21","FIRST CHINA RESTAURANT","6452 TRYON  RD ","CARY","NC","27518","","","19198525857"
"4964C3FB-9954-7804-4B21BD0C450E5452","Glory Days Grill","1413 Kelly RD ","Apex","NC","27502","","","19194343726"
"79759186-5056-A20F-9E61BE4AF9A73FCD","Swagat Indian Cuisine","9549 Chapel Hill RD ","MORRISVILLE","NC","27560","","","19193789090"
"B559959E-EA1B-BFD3-1EFBFC8BBFDAE6EA","Penn Station #345","5036 Arco ST ","Cary","NC","27519","","",""
"436FF4BF-5056-A20B-FA59CCB287D1E45C","THE PIZZA DUDE","1763 W WILLIAMS ST ","APEX","NC","27523","","","19193036686"
"4A3BE4C5-AA42-C63B-8B708382CF341E52","The Coffee Chamber","903 N Smithfield RD ","KNIGHTDALE","NC","27575","","","19192741489"
"4A87A3CC-940D-1401-FD0581E506ED4A1D","Built Custom Burgers","5033 Arco ST ","Cary","NC","27519","","","19193782775"
"790F215E-5056-A20F-9EE48FD9AC762CD4","Poke'Go","8107 Creedmoor RD ","RALEIGH","NC","27613","","","19842002990"
"78F7F17D-5056-A20F-9EE5A8592CF0A20F","Fairfield Inn &amp;  Suites Kitchen","6408 Capital BLVD ","RALEIGH","NC","27616","","","19198781120"
"4214C9B3-5056-A20F-9E7AFE6AE2EC8FC0","LA COCINA PIZZA","2916 N MAIN ST ","FUQUAY-VARINA","NC","27526","","","19197625218"
"1787851F-5056-A20F-9EC2B9C44AFA2361","ZANYU ASIAN NOODLES","8450 HONEYCUTT RD ","RALEIGH","NC","27615","","","13106258489"
"7964DC7E-5056-A20F-9EA251962EC99D6E","Willie Mae's Country Kitchen","107-D S First AVE ","KNIGHTDALE","NC","27545","","","19199441888"
"4EA56E4F-5056-A20B-FA1FDECC850BED15","Saltgrass Steakhouse","6601 Knightdale BLVD ","KNIGHTDALE","NC","27545","","","19192177070"
"5531A173-07A1-EC32-F3B8B9A39DC95824","FARINA NEIGHBORHOOD ITALIAN","8450 HONEYCUTT RD ","RALEIGH","NC","27615","","","19198900143"
"83080B91-AB45-61B6-BB372330B621C3B1","PAPAS PIZZA AND SUBS","7713 LEAD MINE RD ","RALEIGH","NC","27615","","","19198478777"
"CC2A5272-5056-A20F-9EFCFFFC9E2BEAFF","FULL BLOOM COFFEE AND CRAFT","141 W MAIN ST ","GARNER","NC","27529","","","19197204013"
"4A51A0E8-0D87-D877-02CF3358DEF566E2","Panera Bread #1643","1100 Village Market PL ","Morrisville","NC","27560","","",""
"B569AAB5-A9D5-6C6B-06453F69F8640D50","Outback #3443","901 Walnut ST ","CARY","NC","27511","","","19194601770"
"83A2E68C-5056-A20F-9E5E33B632D5D459","Slices and Ices","1839 S Main ST ","WAKE FOREST","NC","27587","","","19194531600"
"79CA4F6A-5056-A20F-9E69FE749C720251","Famous Toastery","304 Grand Hill PL ","HOLLY SPRINGS","NC","27540","","","19195523102"
"4A9ADC19-D905-7EE7-4714CA34CDD89F99","LaFarm Bakery &amp; Cafe W.F. West Cary","5055 Arco ST ","Cary","NC","27519","","","19842280300"
"E8A97AD6-5056-A20B-FA260CA008E20E6F","CRABTREE ALE HOUSE","4325 GLENWOOD AVE ","RALEIGH","NC","27617","","","19198033026"
"4AC07869-A871-4D6A-8E9364532DA501B9","Whole Foods Market #10611 Meat/Seafood","5055 Arco ST ","CARY","NC","27519","","","19842280300"
"4ACD4512-0292-1387-DFD36C0740181695","Whole Foods Market #10611 Culinary","5055 Arco ST ","CARY","NC","27519","","","19842280300"
"7A1FB5C2-5056-A20F-9E9502C387D832C8","BellaRose Nursing and Rehab Center Foodservice","200 BellaRose Lake WAY ","GARNER","NC","27529","","","19199858400"
"E721B7FD-5056-A20F-9E6F89D5AC149C92","Shuckin' Shack","1010 Tryon Village DR ","Cary","NC","27518","","","19842328463"
"EB89FA16-5056-A20F-9EC581A78C784F5C","TASU ASIAN BISTRO","525 NEW WAVERLY  PL ","CARY","NC","27518","","","19199774037"
"8D7F37B6-5056-A20B-FAFE92EFCC8EBE1A","BELLA ITALIA PIZZERIA","109 CAPCOM AVE ","WAKE FOREST","NC","27587-6515","","","19195549404"
"E78575B5-5056-A20F-9E83303016B6CFBD","Clean Juice Parkwest","3035 Village Market PL ","Morrisville","NC","27560","","","19194688286"
"82DF6AED-5056-A20B-FA8B9EE1061C8383","222 FUSION","222 Glenwood AVE ","RALEIGH","NC","27603","","","19192715976"
"4A71AEF3-EA5E-F5CA-9941CD7019D602AD","Southern Charred","510-101 Glenwood AVE ","RALEIGH","NC","27603","","","19197588851"
"4AB182F0-C08D-8410-81530F43042C7377","Starbucks #8218","2105 Cameron ST ","RALEIGH","NC","27605","","","19198569444"
"9F4B6DC7-5056-A20F-9E889B8BC8EAE715","Shakey Ray's","5160 Sunset Lake RD ","APEX","NC","27539","","","19193632378"
"E75DD6E2-5056-A20F-9EB7E7DAC7E0B88E","Humming Bird","1053-111 E Whitaker Mill RD ","RALEIGH","NC","27604","","","19193018900"
"AC6E0FBC-03B9-1989-3A796E2CAD0C4525","Just Cookin'","231 Timber DR ","Garner","NC","27529","","","19197065655"
"E735026C-5056-A20F-9E3CB3E399FA2A52","Chilango Restaurant ","2253 New Hope Church RD ","RALEIGH","NC","27604","","","19193073672"
"E85A3528-5056-A20F-9EE6813C0873A913","HWY 55 BURGERS SHAKES &amp; FRIES","3421 N MAIN ST ","FUQUAY VARINA","NC","27526","","","19195673007"
"7130E903-5056-A20F-9ED16F77C61BE47B","SZECHUAN TASTE","6404 TRYON RD ","CARY","NC","27518","","","19197065862"
"87295A44-5056-A20B-FA1C29CDEE254068","RED MONKEY LATIN FUSION","4325 GLENWOOD  AVE ","RALEIGH","NC","27612","","","19198967412"
"18EB3428-C2F9-BDF9-F7094A13DA533646","SUSHI THAI CARY","106 KILMAYNE DR ","CARY","NC","27511-4465","","","19194675747"
"E7718BDF-5056-A20F-9E2A97654132AAB6","Zaxby's #66301","2901 Hillsborough ST ","RALEIGH","NC","27607","","","19842420789"
"205CF3D4-CAA1-7A6B-5251C4FAD5BD1BED","Your Pie #47","685 Cary Towne BLVD ","CARY","NC","27511","","","19193789578"
"E7A8D1D7-5056-A20F-9E36E89F30FEB727","Toppers Pizza","6300-182 Creedmoor RD ","RALEIGH","NC","27612","","",""
"53FA1727-5056-A20F-9EE5E1CBDCD94166","Dickey's Barbeque #1496","1102 Parkside Main ST ","CARY","NC","27519","","","19193420212"
"8DCC5A8F-5056-A20F-9E28B702E784BDD1","Saigon Pho Vietnamese Cuisine","3310 Capital  Blvd","RALEIGH","NC","27604","","","19198034048"
"5736FB7C-5056-A20B-FA4BCE6C51C95EAA","Burger Fi","2052 RENAISSANCE PARK PL ","CARY","NC","27513","","","19196598700"
"BAC0CE2D-5056-A20F-9E333774D0A7403E","Chengdu 7 Sichuan Cuisine","748 E Chatham ST Suite E","CARY","NC","27511","","","19198835567"
"BF5BD6CC-5056-A20B-FA7E53134CA2BE25","Twisted Fork","3751 Sumner  BLVD ","RALEIGH","NC","27616","","","19197922535"
"F625818A-C592-D72A-E745FCB51FCCFE2E","Tama Tea","401-103 Fayetteville ST ","RALEIGH","NC","27601","","","19195616271"
"F67A4402-E4E1-0D30-E787AE66A54B327B","Brookside Market &amp; Pizza","1000 Brookside DR ","RALEIGH","NC","27604","","","19193073115"
"F63F2661-E642-E22B-3F259433978C8126","A Place at the Table","300 W Hargett ST ","RALEIGH","NC","27601","","","19193078914"
